"account","amount","date","description","type"
"7175177661",-0.01,1448830023480,"Arriva Wales","CAW"
"7175177661",-1.26,1448942747364,"Barclaycard","CAW"
"4352436098283034",-21.27,1448958771549,"Supercuts","CCW"
"4352436098283034",-12.45,1448973130861,"RSPCA","CCW"
"4352436098283034",-2.99,1448968199497,"Sports Direct","CCW"
"4352436098283034",-13.64,1448959385542,"Sports Direct","CCW"
"4352436098283034",-7.88,1449009471346,"RSPCA","CCW"
"4352436098283034",-2.41,1449047883773,"Matalan","CCW"
"4352436098283034",-4.41,1449048813501,"Cancer Research","CCW"
"4352436098283034",-0.01,1449024968778,"MegaBus","CCW"
"4352436098283034",-19.07,1449002616159,"Bodyshop","CCW"
"7175177661",-340.62,1449050437627,"Payment received thank you","CCD"
"4352436098283034",340.62,1448990418207,"Payment received thank you","CCD"
"7175177661",-16.37,1449134814675,"British Gas","D/D"
"7175177661",-0.01,1449102141313,"National Express","CAW"
"7175177661",-9.96,1449117232612,"RSPCA","CAW"
"7175177661",17.75,1449108006710,"Denise Patterson","CAD"
"7175177661",-21.8,1449076969865,"Sports Direct","CAW"
"7175177661",-0.01,1449090776739,"RSPCA","CAW"
"7175177661",8.98,1449151935727,"Interest","CAD"
"7175177661",-1.34,1449073960080,"Shelter","CAW"
"4352436098283034",-10.5,1449097479082,"Shelter","CCW"
"4352436098283034",-0.01,1449086821646,"Odeon Cinemas","CCW"
"57837272",-5.76,1449096168390,"Transfer from Current Account to Savings","SAW"
"7175177661",5.76,1449156573067,"Transfer from Current Account to Savings","SAW"
"57837272",-10.85,1449083210074,"Transfer from Current Account to Savings","SAW"
"7175177661",10.85,1449149115653,"Transfer from Current Account to Savings","SAW"
"7175177661",-1.32,1449236128113,"WWF","CAW"
"7175177661",-12.63,1449196493475,"Arriva Wales","CAW"
"4352436098283034",-2.26,1449181828071,"Cancer Research","CCW"
"57837272",-3.37,1449198712842,"Transfer from Current Account to Savings","SAW"
"7175177661",3.37,1449167165480,"Transfer from Current Account to Savings","SAW"
"7175177661",-1.27,1449327438859,"Wonga","CAW"
"7175177661",-20.82,1449325320523,"Bodyshop","CAW"
"7175177661",5.03,1449254688903,"Nicole Bailey","CAD"
"7175177661",-11.43,1449297948396,"Matalan","CAW"
"4352436098283034",-0.01,1449327584227,"Bodyshop","CCW"
"7175177661",-5.78,1449349543212,"WWF","CAW"
"4352436098283034",-6.86,1449341384180,"Hitachi Personal Finance","CCW"
"4352436098283034",-5.94,1449393026162,"Arriva Wales","CCW"
"7175177661",-33.84,1449369614804,"Payment received thank you","CCD"
"4352436098283034",33.84,1449374940179,"Payment received thank you","CCD"
"4352436098283034",-34.6,1449408293122,"Bodyshop","CCW"
"4352436098283034",-12.42,1449352957746,"Barclaycard","CCW"
"57837272",-12.68,1449388029578,"Transfer from Current Account to Savings","SAW"
"7175177661",12.68,1449391672714,"Transfer from Current Account to Savings","SAW"
"7175177661",-3.71,1449451001455,"Wonga","CAW"
"7175177661",-17.25,1449426844164,"Payment received thank you","CCD"
"4352436098283034",17.25,1449477743289,"Payment received thank you","CCD"
"4352436098283034",-10.3,1449456994596,"Spotify","CCW"
"7175177661",-27.16,1449537276875,"Groupon","CAW"
"7175177661",-12.44,1449510538326,"Save the Children","CAW"
"7175177661",-9.16,1449536993170,"Bodyshop","CAW"
"7175177661",-9.05,1449574862151,"WWF","CAW"
"7175177661",0.09,1449572947444,"Nicole Bailey","CAD"
"7175177661",-4,1449543627514,"Shelter","CAW"
"7175177661",-6.52,1449531071351,"Primark","CAW"
"7175177661",3.22,1449582575958,"Lori Alexander","CAD"
"7175177661",-16.83,1449542873948,"Odeon Cinemas","CAW"
"7175177661",-5.04,1449581452897,"Oxfam","CAW"
"7175177661",-8.55,1449513909928,"WWF","CAW"
"7175177661",-0.01,1449633544242,"Barclaycard","CAW"
"4352436098283034",-4.13,1449590278918,"American Express","CCW"
"7175177661",-17.08,1449760012375,"Lidl","CAW"
"7175177661",-66.53,1449728813282,"Payment received thank you","CCD"
"4352436098283034",66.53,1449711215134,"Payment received thank you","CCD"
"4352436098283034",-1.71,1449737885970,"National Express","CCW"
"7175177661",-11.45,1449807559254,"McColls","CAW"
"7175177661",-40.73,1449809894601,"Payment received thank you","CCD"
"4352436098283034",40.73,1449819368146,"Payment received thank you","CCD"
"4352436098283034",-7.75,1449843345666,"Shelter","CCW"
"4352436098283034",-24.54,1449770365532,"Odeon Cinemas","CCW"
"7175177661",-12.24,1449902744144,"Lush","CAW"
"7175177661",-5.52,1449928949425,"Matalan","CAW"
"7175177661",-11.16,1449865803732,"Payment received thank you","CCD"
"4352436098283034",11.16,1449896208705,"Payment received thank you","CCD"
"7175177661",-175.97,1449867685370,"Payment received thank you","CCD"
"4352436098283034",175.97,1449886804649,"Payment received thank you","CCD"
"4352436098283034",-7.24,1450006789442,"Hitachi Personal Finance","CCW"
"7175177661",-59.19,1450020411656,"Payment received thank you","CCD"
"4352436098283034",59.19,1449951825222,"Payment received thank you","CCD"
"7175177661",-85.06,1449986966289,"Payment received thank you","CCD"
"4352436098283034",85.06,1449977639428,"Payment received thank you","CCD"
"4352436098283034",-7.51,1449985495711,"Shelter","CCW"
"57837272",-15.45,1450000460336,"Transfer from Current Account to Savings","SAW"
"7175177661",15.45,1449982590504,"Transfer from Current Account to Savings","SAW"
"7175177661",-33.75,1450030920201,"Lidl","CAW"
"7175177661",-3.34,1450056765232,"National Express","CAW"
"7175177661",-7.71,1450039710931,"Subway","CAW"
"7175177661",-16.11,1450062775544,"Primark","CAW"
"7175177661",-1.1,1450061056099,"Groupon","CAW"
"4352436098283034",-15.47,1450086352961,"McColls","CCW"
"4352436098283034",-11.7,1450029140046,"RSPCA","CCW"
"7175177661",2.06,1450128700103,"Alan Scott","CAD"
"7175177661",-18.29,1450247095212,"Sky Digital","D/D"
"7175177661",-480,1450197497630,"Rent","D/D"
"4352436098283034",-1.25,1450252758483,"Barclaycard","CCW"
"4352436098283034",-7.76,1450347530042,"McColls","CCW"
"4352436098283034",-5.96,1450365388140,"Shelter","CCW"
"57837272",-8.97,1450337096753,"Transfer from Current Account to Savings","SAW"
"7175177661",8.97,1450345471128,"Transfer from Current Account to Savings","SAW"
"4352436098283034",-4.94,1450418768402,"Save the Children","CCW"
"57837272",-2.13,1450396178644,"Transfer from Current Account to Savings","SAW"
"7175177661",2.13,1450396036654,"Transfer from Current Account to Savings","SAW"
"57837272",0,1450467164573,"Transfer from Savings to Current Account","SAD"
"7175177661",0,1450501128432,"Transfer from Savings to Current Account","SAD"
"4352436098283034",-7.52,1450693371363,"MegaBus","CCW"
"4352436098283034",-7.83,1450672119421,"American Express","CCW"
"4352436098283034",-0.01,1450771712326,"Superdrug","CCW"
"4352436098283034",-16.12,1450743822907,"Spotify","CCW"
"7175177661",1.12,1450922043720,"Denise Patterson","CAD"
"57837272",-3.33,1451043244704,"Transfer from Current Account to Savings","SAW"
"7175177661",3.33,1451031473784,"Transfer from Current Account to Savings","SAW"
"7175177661",1600,1451104384089,"Salary BACS Payment","BAC"
"7175177661",4.6,1451076401866,"Denise Patterson","CAD"
"7175177661",-9.8,1451094897286,"Matalan","CAW"
"7175177661",-20.6,1451126134930,"Superdrug","CAW"
"4352436098283034",-11.06,1451099075997,"Lidl","CCW"
"7175177661",-224.35,1451136728752,"Payment received thank you","CCD"
"4352436098283034",224.35,1451064028227,"Payment received thank you","CCD"
"7175177661",-16.92,1451186578406,"Primark","CAW"
"7175177661",-2.65,1451202168923,"MegaBus","CAW"
"4352436098283034",-4.55,1451168629890,"Barclaycard","CCW"
"7175177661",-116.55,1451168329239,"Payment received thank you","CCD"
"4352436098283034",116.55,1451202282250,"Payment received thank you","CCD"
"57837272",-0.62,1451210531585,"Transfer from Current Account to Savings","SAW"
"7175177661",0.62,1451153119652,"Transfer from Current Account to Savings","SAW"
"7175177661",-0.01,1451289409275,"Oxfam","CAW"
"4352436098283034",-9.36,1451244021635,"American Express","CCW"
"4352436098283034",-2.41,1451394059534,"Primark","CCW"
"7175177661",-4.61,1451456993436,"Matalan","CAW"
"7175177661",-7.88,1451410414271,"Arriva Wales","CAW"
"4352436098283034",-1.77,1451468361978,"Cancer Research","CCW"
"4352436098283034",-3.91,1451469804601,"MegaBus","CCW"
"4352436098283034",-9.51,1451416175223,"Sports Direct","CCW"
"57837272",-9.67,1451435456365,"Transfer from Current Account to Savings","SAW"
"7175177661",9.67,1451474628410,"Transfer from Current Account to Savings","SAW"
"4352436098283034",-0.01,1451538193838,"Arriva Wales","CCW"
"7175177661",-0.01,1451628387091,"Save the Children","CAW"
"4352436098283034",-6.05,1451605588338,"Barclaycard","CCW"
"4352436098283034",-4.3,1451621703020,"Shelter","CCW"
"7175177661",-11.81,1451584011533,"Payment received thank you","CCD"
"4352436098283034",11.81,1451620756774,"Payment received thank you","CCD"
"4352436098283034",-12.58,1451618567501,"American Express","CCW"
"7175177661",-7.25,1451676291291,"McColls","CAW"
"7175177661",-16.37,1451787855962,"British Gas","D/D"
"7175177661",-7.2,1451813180654,"Barclaycard","CAW"
"7175177661",-0.01,1451752635799,"American Express","CAW"
"7175177661",-3.52,1451759232903,"Hitachi Personal Finance","CAW"
"7175177661",-143.95,1451814615375,"Payment received thank you","CCD"
"4352436098283034",143.95,1451792050420,"Payment received thank you","CCD"
"4352436098283034",-5.7,1451752051999,"Oxfam","CCW"
"4352436098283034",-7.82,1451920534234,"MegaBus","CCW"
"7175177661",-48.23,1451985235496,"Payment received thank you","CCD"
"4352436098283034",48.23,1451974158428,"Payment received thank you","CCD"
"4352436098283034",-8.76,1451933776830,"RSPCA","CCW"
"7175177661",-8.99,1451990601943,"Payment received thank you","CCD"
"4352436098283034",8.99,1451992415784,"Payment received thank you","CCD"
"4352436098283034",-11.57,1452001959344,"WWF","CCW"
"57837272",-9.85,1451922032290,"Transfer from Current Account to Savings","SAW"
"7175177661",9.85,1451935479688,"Transfer from Current Account to Savings","SAW"
"7175177661",-28.39,1452164234987,"Matalan","CAW"
"7175177661",-5.84,1452140296248,"Payment received thank you","CCD"
"4352436098283034",5.84,1452128360461,"Payment received thank you","CCD"
"4352436098283034",-8.24,1452203066866,"Spotify","CCW"
"7175177661",-2.61,1452281776182,"Arriva Wales","CAW"
"7175177661",-7.88,1452328119261,"Save the Children","CAW"
"7175177661",-8.39,1452325504260,"RSPCA","CAW"
"7175177661",-16.06,1452309341504,"Lush","CAW"
"57837272",-9.97,1452351074744,"Transfer from Current Account to Savings","SAW"
"7175177661",9.97,1452320263252,"Transfer from Current Account to Savings","SAW"
"7175177661",-14.09,1452401413358,"Oxfam","CAW"
"7175177661",-9.18,1452417629808,"Bodyshop","CAW"
"7175177661",-0.01,1452382790944,"Oxfam","CAW"
"7175177661",-4.54,1452377429919,"Shelter","CAW"
"7175177661",-8.3,1452407981056,"American Express","CAW"
"4352436098283034",-17.75,1452418218375,"Lidl","CCW"
"4352436098283034",-9.18,1452430837246,"Save the Children","CCW"
"7175177661",-17.74,1452501734275,"Groupon","CAW"
"7175177661",-8.73,1452476386436,"National Express","CAW"
"7175177661",-3.26,1452444795092,"Supercuts","CAW"
"7175177661",-13.41,1452573569005,"Groupon","CAW"
"7175177661",-6.8,1452583284622,"Lush","CAW"
"7175177661",-6.45,1452551257978,"Subway","CAW"
"4352436098283034",-4.59,1452593932327,"Hitachi Personal Finance","CCW"
"7175177661",-6.47,1452652795392,"Save the Children","CAW"
"4352436098283034",-7.59,1452655117651,"Arriva Wales","CCW"
"7175177661",-7.81,1452764657024,"Oxfam","CAW"
"7175177661",-26.33,1452769082610,"Spotify","CAW"
"7175177661",-13.71,1452758832967,"Save the Children","CAW"
"7175177661",-1.06,1452732429276,"Barclaycard","CAW"
"4352436098283034",-9.49,1452777988370,"RSPCA","CCW"
"4352436098283034",-6.61,1452820290025,"McColls","CCW"
"57837272",-9.02,1452848083392,"Transfer from Current Account to Savings","SAW"
"7175177661",9.02,1452812234690,"Transfer from Current Account to Savings","SAW"
"7175177661",-18.29,1452926509916,"Sky Digital","D/D"
"7175177661",-480,1452930521684,"Rent","D/D"
"4352436098283034",-5.58,1453041282522,"Arriva Wales","CCW"
"7175177661",4.68,1453109844040,"Nicole Bailey","CAD"
"4352436098283034",-1.81,1453123496511,"American Express","CCW"
"4352436098283034",-23.35,1453100808555,"Supercuts","CCW"
"7175177661",2.96,1453147607734,"Nicole Bailey","CAD"
"4352436098283034",-10.22,1453295232954,"Wonga","CCW"
"57837272",-11.44,1453348639245,"Transfer from Current Account to Savings","SAW"
"7175177661",11.44,1453319991202,"Transfer from Current Account to Savings","SAW"
"7175177661",2.7,1453404914810,"Alan Scott","CAD"
"4352436098283034",-0.01,1453564625928,"Superdrug","CCW"
"4352436098283034",-6.53,1453643205674,"WWF","CCW"
"4352436098283034",-15.25,1453644252418,"MegaBus","CCW"
"7175177661",1600,1453774006902,"Salary BACS Payment","BAC"
"4352436098283034",-22.84,1453752637138,"Subway","CCW"
"4352436098283034",-28.83,1453765998992,"Matalan","CCW"
"57837272",-11.16,1453803919168,"Transfer from Current Account to Savings","SAW"
"7175177661",11.16,1453817517667,"Transfer from Current Account to Savings","SAW"
"7175177661",-13.79,1453873519871,"Arriva Wales","CAW"
"7175177661",-16.6,1453843948878,"Primark","CAW"
"4352436098283034",-2.83,1453893885449,"National Express","CCW"
"4352436098283034",-3.02,1453873933458,"Arriva Wales","CCW"
"7175177661",-13.55,1453975925198,"Primark","CAW"
"4352436098283034",-3.79,1453937620477,"MegaBus","CCW"
"4352436098283034",-23.08,1453926163650,"Odeon Cinemas","CCW"
"7175177661",-149.59,1453996758401,"Payment received thank you","CCD"
"4352436098283034",149.59,1454049015761,"Payment received thank you","CCD"
"4352436098283034",-33.07,1454062114973,"Superdrug","CCW"
"7175177661",-8.51,1454005014297,"Payment received thank you","CCD"
"4352436098283034",8.51,1454013714580,"Payment received thank you","CCD"
"4352436098283034",-14.15,1454075887382,"Primark","CCW"
"7175177661",-17.61,1454037855887,"Payment received thank you","CCD"
"4352436098283034",17.61,1454041762327,"Payment received thank you","CCD"
"7175177661",-66.46,1454004967249,"Payment received thank you","CCD"
"4352436098283034",66.46,1454024409095,"Payment received thank you","CCD"
"7175177661",-0.5,1454115098768,"WWF","CAW"
"7175177661",-20.51,1454219494060,"Primark","CAW"
"7175177661",0.74,1454196654827,"Interest","CAD"
"4352436098283034",-19.68,1454254191532,"McColls","CCW"
"4352436098283034",-1.65,1454204156963,"WWF","CCW"
"7175177661",-3.66,1454336453463,"Lidl","CAW"
"7175177661",-6.48,1454281141918,"Lush","CAW"
"7175177661",-9.15,1454302792573,"McColls","CAW"
"7175177661",-12.69,1454312327041,"Lush","CAW"
"7175177661",-43.91,1454295266907,"Payment received thank you","CCD"
"4352436098283034",43.91,1454312758403,"Payment received thank you","CCD"
"4352436098283034",-10.79,1454290495435,"Barclaycard","CCW"
"57837272",-3.85,1454262165733,"Transfer from Current Account to Savings","SAW"
"7175177661",3.85,1454304618295,"Transfer from Current Account to Savings","SAW"
"7175177661",-26.13,1454403013516,"McColls","CAW"
"4352436098283034",-9.97,1454420435652,"Arriva Wales","CCW"
"4352436098283034",-4.7,1454342244225,"Bodyshop","CCW"
"4352436098283034",-23.46,1454390970223,"Lush","CCW"
"7175177661",-16.37,1454461269517,"British Gas","D/D"
"7175177661",-5.31,1454433256270,"American Express","CAW"
"57837272",-8.17,1454508505131,"Transfer from Current Account to Savings","SAW"
"7175177661",8.17,1454442232560,"Transfer from Current Account to Savings","SAW"
"7175177661",-11.36,1454531160364,"Arriva Wales","CAW"
"7175177661",-199.4,1454517833725,"Payment received thank you","CCD"
"4352436098283034",199.4,1454594894910,"Payment received thank you","CCD"
"4352436098283034",-3.95,1454633637637,"Oxfam","CCW"
"4352436098283034",-23.97,1454662786148,"Sports Direct","CCW"
"7175177661",-12.1,1454694417012,"Cancer Research","CAW"
"7175177661",-37.5,1454753682911,"Payment received thank you","CCD"
"4352436098283034",37.5,1454710211380,"Payment received thank you","CCD"
"7175177661",-75.26,1454749768415,"Payment received thank you","CCD"
"4352436098283034",75.26,1454755255177,"Payment received thank you","CCD"
"7175177661",-90.09,1454724099599,"Payment received thank you","CCD"
"4352436098283034",90.09,1454760542298,"Payment received thank you","CCD"
"4352436098283034",-10.31,1454741760616,"Lidl","CCW"
"7175177661",-19.46,1454776805339,"Matalan","CAW"
"7175177661",-6.85,1454800848225,"Matalan","CAW"
"7175177661",-17.04,1454797930261,"Sports Direct","CAW"
"4352436098283034",-5.8,1454829920824,"RSPCA","CCW"
"57837272",-0.65,1454790441338,"Transfer from Current Account to Savings","SAW"
"7175177661",0.65,1454807318884,"Transfer from Current Account to Savings","SAW"
"7175177661",-0.01,1454911674834,"Oxfam","CAW"
"7175177661",-7.63,1454934121146,"Save the Children","CAW"
"4352436098283034",-17.13,1454927265456,"Sports Direct","CCW"
"4352436098283034",-7.48,1454901565818,"Wonga","CCW"
"4352436098283034",-0.2,1454928434111,"Cancer Research","CCW"
"7175177661",-16.74,1454945967215,"Primark","CAW"
"7175177661",-9.78,1454995370952,"Save the Children","CAW"
"4352436098283034",-3.84,1454964708569,"Arriva Wales","CCW"
"4352436098283034",-8.51,1455083060150,"WWF","CCW"
"4352436098283034",-11.47,1455053375687,"Cancer Research","CCW"
"7175177661",-0.01,1455159122685,"Arriva Wales","CAW"
"4352436098283034",-8.29,1455141711962,"Oxfam","CCW"
"57837272",-5.09,1455160383856,"Transfer from Current Account to Savings","SAW"
"7175177661",5.09,1455196683271,"Transfer from Current Account to Savings","SAW"
"7175177661",1.73,1455274339266,"Interest","CAD"
"7175177661",-146.63,1455269057639,"Payment received thank you","CCD"
"4352436098283034",146.63,1455264885485,"Payment received thank you","CCD"
"4352436098283034",-0.01,1455228702803,"Barclaycard","CCW"
"7175177661",8.49,1455316985020,"Denise Patterson","CAD"
"4352436098283034",-9.58,1455326293938,"Save the Children","CCW"
"4352436098283034",-15.39,1455333655529,"Groupon","CCW"
"4352436098283034",-19.52,1455325048801,"Matalan","CCW"
"7175177661",-5.85,1455387951818,"Supercuts","CAW"
"7175177661",-8.31,1455454900427,"National Express","CAW"
"7175177661",-8.96,1455448937603,"Bodyshop","CAW"
"7175177661",-4.73,1455378918185,"Save the Children","CAW"
"4352436098283034",-2.74,1455401749933,"RSPCA","CCW"
"7175177661",11.01,1455515241067,"Brenda Ward","CAD"
"4352436098283034",-3.98,1455499990558,"National Express","CCW"
"57837272",-0.17,1455544094318,"Transfer from Current Account to Savings","SAW"
"7175177661",0.17,1455473037956,"Transfer from Current Account to Savings","SAW"
"7175177661",-18.29,1455568154221,"Sky Digital","D/D"
"7175177661",-480,1455595370656,"Rent","D/D"
"4352436098283034",-21.65,1455576403304,"Lidl","CCW"
"4352436098283034",-5.39,1455664380056,"Oxfam","CCW"
"7175177661",14.1,1455775982967,"Lori Alexander","CAD"
"4352436098283034",-3.84,1455777982185,"Shelter","CCW"
"4352436098283034",-3.43,1455845648027,"MegaBus","CCW"
"4352436098283034",-14.32,1455871398302,"Matalan","CCW"
"4352436098283034",-4.39,1455906474355,"Shelter","CCW"
"4352436098283034",-1.94,1455960833820,"Save the Children","CCW"
"57837272",0,1455980938917,"Transfer from Savings to Current Account","SAD"
"7175177661",0,1455902304486,"Transfer from Savings to Current Account","SAD"
"7175177661",3.5,1455992476998,"Brenda Ward","CAD"
"4352436098283034",-13.01,1456116941095,"Wonga","CCW"
"7175177661",3.74,1456165890289,"Lori Alexander","CAD"
"4352436098283034",-0.79,1456229932139,"Lush","CCW"
"4352436098283034",-24.7,1456178760839,"Odeon Cinemas","CCW"
"4352436098283034",-11.9,1456241007197,"WWF","CCW"
"4352436098283034",-0.01,1456317674761,"Cancer Research","CCW"
"4352436098283034",-1.77,1456272600245,"Superdrug","CCW"
"57837272",0,1456260195304,"Transfer from Savings to Current Account","SAD"
"7175177661",0,1456310833963,"Transfer from Savings to Current Account","SAD"
"4352436098283034",-0.01,1456388571784,"Primark","CCW"
"7175177661",1600,1456487311236,"Salary BACS Payment","BAC"
"7175177661",2.97,1456478958449,"Alan Scott","CAD"
"7175177661",-9.82,1456434836652,"Odeon Cinemas","CAW"
"7175177661",-6.12,1456431232889,"National Express","CAW"
"7175177661",-5.08,1456442699641,"Shelter","CAW"
"4352436098283034",-12.38,1456435462368,"Odeon Cinemas","CCW"
"4352436098283034",-19.09,1456459856945,"Primark","CCW"
"4352436098283034",-0.01,1456458363813,"Lush","CCW"
"4352436098283034",-4.52,1456499438379,"National Express","CCW"
"4352436098283034",-8.72,1456486293643,"Hitachi Personal Finance","CCW"
"57837272",22.08,1456456335413,"Transfer from Savings to Current Account","SAD"
"7175177661",-22.08,1456416694851,"Transfer from Savings to Current Account","SAD"
"4352436098283034",-5.56,1456545713194,"Odeon Cinemas","CCW"
"7175177661",-2.34,1456638297163,"Hitachi Personal Finance","CAW"
"7175177661",-7.67,1456635448301,"Wonga","CAW"
"7175177661",-18.77,1456599726589,"Spotify","CAW"
"7175177661",-0.01,1456696107032,"Oxfam","CAW"
"7175177661",-15.21,1456701688432,"Subway","CAW"
"7175177661",-4.49,1456688206800,"RSPCA","CAW"
"7175177661",1.67,1456829674919,"Denise Patterson","CAD"
"7175177661",-37.54,1456901786660,"Lidl","CAW"
"7175177661",-3.79,1456921782188,"Save the Children","CAW"
"4352436098283034",-11.4,1456911816919,"Groupon","CCW"
"7175177661",-16.37,1456968198712,"British Gas","D/D"
"7175177661",-37.2,1457008111828,"Groupon","CAW"
"7175177661",-15.19,1457097025547,"Matalan","CAW"
"7175177661",-5.5,1457050801212,"Hitachi Personal Finance","CAW"
"7175177661",-12.42,1457093275230,"Lush","CAW"
"7175177661",-16.5,1457074189254,"Lidl","CAW"
"7175177661",-0.92,1457096010229,"National Express","CAW"
"7175177661",-36.09,1457074595589,"Matalan","CAW"
"7175177661",-0.01,1457183591654,"Save the Children","CAW"
"7175177661",-2.94,1457187905800,"Arriva Wales","CAW"
"7175177661",-1.51,1457116193134,"MegaBus","CAW"
"7175177661",0.33,1457184212424,"Interest","CAD"
"7175177661",-22.82,1457198755747,"Spotify","CAW"
"7175177661",-7.38,1457235319927,"Barclaycard","CAW"
"7175177661",-9.07,1457209244049,"Shelter","CAW"
"7175177661",-14.45,1457256315746,"Lidl","CAW"
"7175177661",-29.03,1457202972017,"Matalan","CAW"
"7175177661",-3.85,1457249036507,"Groupon","CAW"
"57837272",-5.8,1457243524251,"Transfer from Current Account to Savings","SAW"
"7175177661",5.8,1457201838519,"Transfer from Current Account to Savings","SAW"
"7175177661",-26.56,1457294621287,"Supercuts","CAW"
"7175177661",-13.21,1457305457196,"National Express","CAW"
"7175177661",-21.43,1457309355969,"McColls","CAW"
"4352436098283034",-4.05,1457338157109,"Save the Children","CCW"
"7175177661",-33.25,1457313888462,"Payment received thank you","CCD"
"4352436098283034",33.25,1457306110777,"Payment received thank you","CCD"
"4352436098283034",-0.01,1457351683617,"Primark","CCW"
"7175177661",10.13,1457373751981,"Brenda Ward","CAD"
"7175177661",-14.46,1457387677979,"Spotify","CAW"
"7175177661",-2.22,1457415244366,"Primark","CAW"
"7175177661",-15.84,1457390835694,"Odeon Cinemas","CAW"
"7175177661",-18.98,1457409911392,"Primark","CAW"
"7175177661",-1,1457394264873,"Save the Children","CAW"
"7175177661",-9.38,1457374088665,"Arriva Wales","CAW"
"7175177661",2.56,1457394668100,"Alan Scott","CAD"
"7175177661",-14.7,1457451118568,"Lidl","CAW"
"7175177661",-19.43,1457374098429,"Subway","CAW"
"7175177661",-10.06,1457375856057,"Shelter","CAW"
"4352436098283034",-24.48,1457391107693,"Superdrug","CCW"
"57837272",-19.46,1457378591216,"Transfer from Current Account to Savings","SAW"
"7175177661",19.46,1457421576171,"Transfer from Current Account to Savings","SAW"
"7175177661",2.96,1457523419159,"Interest","CAD"
"7175177661",-3.97,1457501112984,"Wonga","CAW"
"7175177661",-14,1457519631352,"American Express","CAW"
"4352436098283034",-0.01,1457550445427,"MegaBus","CCW"
"4352436098283034",-10.46,1457572436846,"Bodyshop","CCW"
"7175177661",-5.14,1457655930887,"Wonga","CAW"
"7175177661",-7.18,1457693268165,"Cancer Research","CAW"
"7175177661",-8.61,1457682889928,"Barclaycard","CAW"
"7175177661",7.04,1457701435260,"Nicole Bailey","CAD"
"7175177661",-6.62,1457659187304,"Odeon Cinemas","CAW"
"7175177661",-14.84,1457701003533,"Barclaycard","CAW"
"7175177661",-0.83,1457723343399,"WWF","CAW"
"7175177661",-12.13,1457752153211,"American Express","CAW"
"7175177661",-1.25,1457737470282,"Save the Children","CAW"
"7175177661",-0.01,1457780143862,"WWF","CAW"
"7175177661",-2.66,1457728143262,"RSPCA","CAW"
"7175177661",-2.99,1457748330829,"Matalan","CAW"
"7175177661",-1.33,1457861270656,"Arriva Wales","CAW"
