"account","amount","date","description","type"
"4264049019061231",24.71,1449041089153,"Payment received thank you","CCD"
"4264049019061231",-36.51,1449049545568,"Burtons","CCW"
"9526439009",-22.09,1449123262031,"TicketMaster","CAW"
"9526439009",-51.67,1449096847821,"Wonga","CAW"
"4886748511330561",-18.55,1449089183532,"Toni and Guy","CCW"
"4886748511330561",-12.15,1449117667816,"National Rail","CCW"
"4886748511330561",-1.59,1449093135408,"WWF","CCW"
"4886748511330561",-51.6,1449080094352,"Hitachi Personal Finance","CCW"
"4886748511330561",-44.73,1449164149547,"TicketMaster","CCW"
"4264049019061231",-14.86,1449207777890,"Uber","CCW"
"4264049019061231",-30.25,1449220803064,"Boots","CCW"
"9526439009",-42.88,1449322254867,"Sainsburys","CAW"
"4886748511330561",-31.78,1449299432740,"Sainsburys","CCW"
"4886748511330561",-29.79,1449279819381,"River Island","CCW"
"4264049019061231",-10.14,1449247126079,"National Rail","CCW"
"4264049019061231",-45.47,1449278249431,"Wonga","CCW"
"4264049019061231",-43.48,1449313250233,"Pizza Express","CCW"
"9526439009",-27.8,1449331446474,"Burtons","CAW"
"9526439009",-19.22,1449363715519,"Morrisons","CAW"
"9526439009",-127.9,1449409364252,"Payment received thank you","CCD"
"4264049019061231",127.9,1449371371300,"Payment received thank you","CCD"
"9526439009",-66.57,1449335197843,"Payment received thank you","CCD"
"4264049019061231",66.57,1449391497833,"Payment received thank you","CCD"
"4264049019061231",-28.93,1449361708054,"Burtons","CCW"
"9526439009",-36.32,1449475021200,"British Gas","D/D"
"9526439009",-33.62,1449493089795,"Boots","CAW"
"9526439009",-35.08,1449498206725,"River Island","CAW"
"9526439009",3.95,1449430881724,"Interest","CAD"
"9526439009",0.29,1449420194055,"Nicole Bailey","CAD"
"9526439009",12.25,1449492766813,"Denise Patterson","CAD"
"9526439009",-21.06,1449459665278,"Dorothy Perkins","CAW"
"9526439009",-117.31,1449435740957,"Payment received thank you","CCD"
"4886748511330561",117.31,1449427447704,"Payment received thank you","CCD"
"9526439009",-137.55,1449418582544,"Payment received thank you","CCD"
"4886748511330561",137.55,1449436467713,"Payment received thank you","CCD"
"4886748511330561",-35.15,1449439559456,"Pizza Express","CCW"
"4264049019061231",-33.06,1449481540612,"Paintball UK","CCW"
"4264049019061231",-9.31,1449484803087,"Shelter","CCW"
"4264049019061231",-30.95,1449497100287,"Pizza Express","CCW"
"4264049019061231",-26.09,1449478507170,"Boots","CCW"
"4264049019061231",-11.2,1449493817232,"National Rail","CCW"
"9526439009",-62.71,1449516265029,"Payment received thank you","CCD"
"4886748511330561",62.71,1449537774837,"Payment received thank you","CCD"
"4264049019061231",-46.64,1449576755320,"Barclaycard","CCW"
"4264049019061231",-16.91,1449527917580,"Save the Children","CCW"
"4264049019061231",-10.62,1449575601723,"Shelter","CCW"
"4264049019061231",-22.78,1449504958811,"M5 GoKarting","CCW"
"9526439009",-89.84,1449637698166,"Payment received thank you","CCD"
"4886748511330561",89.84,1449639117287,"Payment received thank you","CCD"
"4886748511330561",-12.25,1449614328034,"Uber","CCW"
"4264049019061231",-17.53,1449668710012,"National Rail","CCW"
"26867503",-20,1449594322071,"Transfer from Current Account to Savings","SAW"
"9526439009",20,1449594820004,"Transfer from Current Account to Savings","SAW"
"9526439009",-51.79,1449757923934,"Hitachi Personal Finance","CAW"
"9526439009",-10.61,1449704839109,"Uber","CAW"
"9526439009",-14.32,1449702433019,"Oxfam","CAW"
"4264049019061231",-37.64,1449725840988,"Toni and Guy","CCW"
"4264049019061231",-32.21,1449730359608,"Dorothy Perkins","CCW"
"9526439009",-38.18,1449805212547,"TicketMaster","CAW"
"9526439009",-15.55,1449763193995,"Shelter","CAW"
"4886748511330561",-22.94,1449827679790,"M5 GoKarting","CCW"
"4886748511330561",-27.68,1449796619132,"Morrisons","CCW"
"9526439009",-120.72,1449820081596,"Payment received thank you","CCD"
"4886748511330561",120.72,1449793730822,"Payment received thank you","CCD"
"4264049019061231",-55.14,1449824612850,"Wonga","CCW"
"4264049019061231",-6.61,1449839081685,"Boots","CCW"
"4264049019061231",-29.71,1449837905984,"Pizza Express","CCW"
"4264049019061231",-22.47,1449782705034,"TicketMaster","CCW"
"9526439009",-210.58,1449819638567,"Payment received thank you","CCD"
"4264049019061231",210.58,1449796996438,"Payment received thank you","CCD"
"9526439009",-1.97,1449857070640,"Thames Water","D/D"
"9526439009",-42.76,1449858856442,"American Express","CAW"
"4264049019061231",-29.66,1449898125045,"Pizza Express","CCW"
"4264049019061231",-38.97,1449848696216,"Dorothy Perkins","CCW"
"9526439009",-29.89,1449857323496,"Payment received thank you","CCD"
"4264049019061231",29.89,1449880009478,"Payment received thank you","CCD"
"4264049019061231",-19.18,1449928205765,"Save the Children","CCW"
"4264049019061231",-17.28,1449885464449,"Save the Children","CCW"
"4264049019061231",-9.39,1449867174500,"Oxfam","CCW"
"9526439009",-23.03,1450008943025,"Burtons","CAW"
"9526439009",-13.77,1449986345644,"Sainsburys","CAW"
"9526439009",6.78,1449943012053,"Lori Alexander","CAD"
"9526439009",-12.58,1449941999507,"WWF","CAW"
"4886748511330561",-22.56,1450014744960,"Paintball UK","CCW"
"4886748511330561",-14.19,1450068464973,"National Rail","CCW"
"4264049019061231",-58.31,1450072598646,"Morrisons","CCW"
"9526439009",-40.81,1450133009885,"Thermae Spa","CAW"
"4886748511330561",-13.75,1450113945192,"RSPCA","CCW"
"4886748511330561",-13.69,1450132211976,"RSPCA","CCW"
"9526439009",-30.46,1450166783206,"Payment received thank you","CCD"
"4886748511330561",30.46,1450123640104,"Payment received thank you","CCD"
"4264049019061231",-58.89,1450121983093,"Barclaycard","CCW"
"4264049019061231",-22.5,1450119264721,"Uber","CCW"
"26867503",-0.16,1450114575410,"Transfer from Current Account to Savings","SAW"
"9526439009",0.16,1450151521242,"Transfer from Current Account to Savings","SAW"
"9526439009",-5.15,1450205057265,"Cancer Research","CAW"
"9526439009",-234.36,1450226799412,"Payment received thank you","CCD"
"4886748511330561",234.36,1450236366943,"Payment received thank you","CCD"
"9526439009",-1200,1450287222721,"Rent","D/D"
"4264049019061231",-16.12,1450362409774,"Paintball UK","CCW"
"4264049019061231",-13.87,1450374203877,"Save the Children","CCW"
"26867503",-10.03,1450429672381,"Transfer from Current Account to Savings","SAW"
"9526439009",10.03,1450385815553,"Transfer from Current Account to Savings","SAW"
"4264049019061231",-53.62,1450507728175,"American Express","CCW"
"4264049019061231",-30.58,1450501770990,"Pizza Express","CCW"
"4264049019061231",-19.59,1450461781286,"GWR","CCW"
"4264049019061231",-12.28,1450486156953,"Oxfam","CCW"
"4264049019061231",-7.73,1450476326885,"WWF","CCW"
"4264049019061231",-27.69,1450511125648,"Morrisons","CCW"
"4264049019061231",-27.89,1450515653421,"Toni and Guy","CCW"
"4886748511330561",-13.24,1450563678050,"Thermae Spa","CCW"
"4886748511330561",-18.77,1450560552503,"GWR","CCW"
"4886748511330561",-49.64,1450542742137,"Hitachi Personal Finance","CCW"
"4886748511330561",-7.49,1450604261162,"Cancer Research","CCW"
"4264049019061231",-21.48,1450582107442,"Boots","CCW"
"4264049019061231",-36.23,1450544851001,"Cancer Research","CCW"
"4264049019061231",-46.75,1450550843066,"Pizza Express","CCW"
"4886748511330561",-35.44,1450673808833,"River Island","CCW"
"26867503",-3.16,1450709396932,"Transfer from Current Account to Savings","SAW"
"9526439009",3.16,1450632400780,"Transfer from Current Account to Savings","SAW"
"4886748511330561",-11.85,1450776072735,"Cancer Research","CCW"
"4886748511330561",-23.96,1450716090164,"Dorothy Perkins","CCW"
"4886748511330561",-19.5,1450773749105,"RSPCA","CCW"
"4886748511330561",-6.91,1450836457270,"Sainsburys","CCW"
"4886748511330561",-23.26,1450897724336,"WWF","CCW"
"4264049019061231",-15.77,1450924233932,"Cancer Research","CCW"
"4264049019061231",-10.85,1451045856103,"Cancer Research","CCW"
"4264049019061231",-57.46,1451014328292,"Wonga","CCW"
"9526439009",4000,1451110310915,"Salary BACS Payment","BAC"
"9526439009",-33.12,1451087214646,"River Island","CAW"
"9526439009",-27.61,1451111815130,"Morrisons","CAW"
"9526439009",-19.03,1451098578094,"Shelter","CAW"
"4886748511330561",-47.04,1451070645249,"Barclaycard","CCW"
"4264049019061231",-15.94,1451118386389,"Oxfam","CCW"
"9526439009",-11.86,1451183595053,"NBS Personal Loan","D/D"
"9526439009",-26.31,1451223174642,"Payment received thank you","CCD"
"4886748511330561",26.31,1451207452720,"Payment received thank you","CCD"
"9526439009",-2.25,1451179238632,"Payment received thank you","CCD"
"4886748511330561",2.25,1451168518467,"Payment received thank you","CCD"
"4264049019061231",-14.28,1451190584120,"Cancer Research","CCW"
"4264049019061231",-10.78,1451144694221,"GWR","CCW"
"4264049019061231",-46.81,1451152204946,"Paintball UK","CCW"
"26867503",-29.01,1451216902694,"Transfer from Current Account to Savings","SAW"
"9526439009",29.01,1451228503375,"Transfer from Current Account to Savings","SAW"
"9526439009",-17.43,1451277774833,"GWR","CAW"
"9526439009",9.51,1451234047701,"Brenda Ward","CAD"
"9526439009",-35.16,1451273069556,"Sainsburys","CAW"
"9526439009",-57.2,1451290558960,"Payment received thank you","CCD"
"4886748511330561",57.2,1451286809049,"Payment received thank you","CCD"
"9526439009",-32.91,1451265604036,"Payment received thank you","CCD"
"4886748511330561",32.91,1451263073038,"Payment received thank you","CCD"
"4886748511330561",-13.89,1451241373096,"Shelter","CCW"
"4264049019061231",-17.05,1451253423707,"WWF","CCW"
"26867503",-5.46,1451266289493,"Transfer from Current Account to Savings","SAW"
"9526439009",5.46,1451314923024,"Transfer from Current Account to Savings","SAW"
"9526439009",-11.33,1451331686007,"GWR","CAW"
"4886748511330561",-15.84,1451322399397,"Oxfam","CCW"
"4264049019061231",-19.01,1451342538665,"GWR","CCW"
"4264049019061231",-31.94,1451404738288,"Pizza Express","CCW"
"9526439009",-40.74,1451436502653,"Payment received thank you","CCD"
"4264049019061231",40.74,1451453751982,"Payment received thank you","CCD"
"4264049019061231",-27.46,1451446430253,"Burtons","CCW"
"4264049019061231",-7.89,1451438274026,"Burtons","CCW"
"4264049019061231",-11.85,1451447419387,"Cancer Research","CCW"
"9526439009",-3.46,1451449745235,"Payment received thank you","CCD"
"4264049019061231",3.46,1451442252389,"Payment received thank you","CCD"
"4264049019061231",-40.99,1451443727724,"Pizza Express","CCW"
"4264049019061231",-11.94,1451479896620,"National Rail","CCW"
"4264049019061231",-7.6,1451476031725,"Uber","CCW"
"9526439009",-15.79,1451551765833,"WWF","CAW"
"9526439009",-6.6,1451555910141,"Oxfam","CAW"
"4264049019061231",-37.61,1451524560499,"Toni and Guy","CCW"
"26867503",-0.71,1451557644474,"Transfer from Current Account to Savings","SAW"
"9526439009",0.71,1451566035805,"Transfer from Current Account to Savings","SAW"
"4886748511330561",-19.29,1451588864536,"Paintball UK","CCW"
"9526439009",-133.88,1451632256845,"Payment received thank you","CCD"
"4264049019061231",133.88,1451655110348,"Payment received thank you","CCD"
"9526439009",-4.4,1451606962955,"Payment received thank you","CCD"
"4264049019061231",4.4,1451622727471,"Payment received thank you","CCD"
"9526439009",-159.73,1451670641347,"Payment received thank you","CCD"
"4264049019061231",159.73,1451672695206,"Payment received thank you","CCD"
"9526439009",-131.78,1451721864875,"Payment received thank you","CCD"
"4264049019061231",131.78,1451725902904,"Payment received thank you","CCD"
"4264049019061231",-50.34,1451727795564,"Barclaycard","CCW"
"9526439009",-204.72,1451668866364,"Payment received thank you","CCD"
"4264049019061231",204.72,1451722682173,"Payment received thank you","CCD"
"9526439009",-83.57,1451809570971,"Payment received thank you","CCD"
"4264049019061231",83.57,1451832878718,"Payment received thank you","CCD"
"9526439009",-29.8,1451897685402,"Pizza Express","CAW"
"4886748511330561",-14.14,1451871979110,"Uber","CCW"
"4886748511330561",-24.03,1451894019883,"Thermae Spa","CCW"
"9526439009",-83.19,1451850523402,"Payment received thank you","CCD"
"4886748511330561",83.19,1451867001187,"Payment received thank you","CCD"
"9526439009",-18.59,1451947239547,"Shelter","CAW"
"9526439009",-52.03,1451929419143,"Barclaycard","CAW"
"9526439009",-31.25,1452000733551,"Burtons","CAW"
"4264049019061231",-26.08,1451929695467,"TicketMaster","CCW"
"4264049019061231",-32.47,1451975710894,"Morrisons","CCW"
"9526439009",-49.19,1452037172367,"American Express","CAW"
"9526439009",-13.66,1452062817248,"Cancer Research","CAW"
"4886748511330561",-20.22,1452061466262,"National Rail","CCW"
"4886748511330561",-41.35,1452085760961,"Sainsburys","CCW"
"4886748511330561",-17.28,1452036031591,"Boots","CCW"
"4264049019061231",-47.04,1452046531777,"Hitachi Personal Finance","CCW"
"4264049019061231",-60.52,1452023571719,"Barclaycard","CCW"
"9526439009",-177.17,1452056912353,"Payment received thank you","CCD"
"4264049019061231",177.17,1452059216307,"Payment received thank you","CCD"
"9526439009",-74.95,1452008242640,"Payment received thank you","CCD"
"4264049019061231",74.95,1452079052532,"Payment received thank you","CCD"
"9526439009",-36.32,1452096646253,"British Gas","D/D"
"9526439009",-27.67,1452118447231,"Sainsburys","CAW"
"4886748511330561",-24.48,1452176566243,"RSPCA","CCW"
"4886748511330561",-22.13,1452113892530,"Dorothy Perkins","CCW"
"4886748511330561",-17.2,1452159896937,"Uber","CCW"
"4886748511330561",-16.56,1452110064659,"Cancer Research","CCW"
"9526439009",-13.15,1452139748695,"Payment received thank you","CCD"
"4886748511330561",13.15,1452134329087,"Payment received thank you","CCD"
"9526439009",-16.01,1452102753055,"Payment received thank you","CCD"
"4886748511330561",16.01,1452151665590,"Payment received thank you","CCD"
"4886748511330561",-19.85,1452142096084,"National Rail","CCW"
"4264049019061231",-43.66,1452163948020,"TicketMaster","CCW"
"4264049019061231",-34.64,1452136472789,"Toni and Guy","CCW"
"4886748511330561",-27.45,1452205314002,"Dorothy Perkins","CCW"
"4886748511330561",-42.39,1452350067390,"Wonga","CCW"
"9526439009",-69.23,1452342156244,"Payment received thank you","CCD"
"4886748511330561",69.23,1452275898739,"Payment received thank you","CCD"
"9526439009",-21.33,1452368076505,"Thermae Spa","CAW"
"9526439009",-29.1,1452367490822,"Morrisons","CAW"
"9526439009",2.09,1452425343726,"Denise Patterson","CAD"
"9526439009",-39.46,1452392442413,"Boots","CAW"
"9526439009",-54.55,1452419151625,"American Express","CAW"
"9526439009",-9.98,1452414611735,"National Rail","CAW"
"4886748511330561",-14.7,1452429753500,"RSPCA","CCW"
"4886748511330561",-28.82,1452423256157,"Pizza Express","CCW"
"4886748511330561",-27.87,1452427145911,"Toni and Guy","CCW"
"4264049019061231",-39.57,1452391600108,"TicketMaster","CCW"
"9526439009",-18.84,1452485369475,"GWR","CAW"
"9526439009",4.94,1452509970368,"Nicole Bailey","CAD"
"9526439009",-1.97,1452568517202,"Thames Water","D/D"
"9526439009",-54.05,1452556226050,"Barclaycard","CAW"
"4886748511330561",-43.03,1452545579839,"TicketMaster","CCW"
"4886748511330561",-14.22,1452572277725,"Dorothy Perkins","CCW"
"9526439009",-22.98,1452642348657,"TicketMaster","CAW"
"9526439009",-15.51,1452683162425,"Oxfam","CAW"
"9526439009",-27.29,1452681614552,"Thermae Spa","CAW"
"9526439009",-226.05,1452675628404,"Payment received thank you","CCD"
"4886748511330561",226.05,1452672400603,"Payment received thank you","CCD"
"4886748511330561",-18.11,1452653528356,"GWR","CCW"
"9526439009",-12.9,1452762960268,"Save the Children","CAW"
"9526439009",-12.35,1452741168049,"Oxfam","CAW"
"4886748511330561",-16.48,1452708119207,"Uber","CCW"
"4886748511330561",-10.87,1452709678388,"Save the Children","CCW"
"9526439009",-22.71,1452768756567,"Payment received thank you","CCD"
"4886748511330561",22.71,1452781883011,"Payment received thank you","CCD"
"9526439009",-19.49,1452847717930,"Morrisons","CAW"
"9526439009",-22.25,1452852874514,"Shelter","CAW"
"9526439009",-43.2,1452813970789,"American Express","CAW"
"9526439009",-21.23,1452850176829,"National Rail","CAW"
"9526439009",-16.67,1452826820289,"Morrisons","CAW"
"9526439009",-6.38,1452868585351,"Cancer Research","CAW"
"9526439009",-31.01,1452786595642,"River Island","CAW"
"4886748511330561",-26.24,1452856116831,"Pizza Express","CCW"
"4264049019061231",-18.14,1452809517942,"National Rail","CCW"
"4264049019061231",-19.47,1452786819265,"WWF","CCW"
"9526439009",-127.33,1452956805241,"Payment received thank you","CCD"
"4886748511330561",127.33,1452903999547,"Payment received thank you","CCD"
"4886748511330561",-34.76,1452882048383,"Boots","CCW"
"9526439009",-1200,1452996604932,"Rent","D/D"
"9526439009",-16.05,1453037768673,"National Rail","CAW"
"26867503",-3.48,1452987804019,"Transfer from Current Account to Savings","SAW"
"9526439009",3.48,1453043460873,"Transfer from Current Account to Savings","SAW"
"4886748511330561",-22.64,1453127610093,"Dorothy Perkins","CCW"
"4886748511330561",-15.32,1453103248863,"Save the Children","CCW"
"9526439009",-18.99,1453207605617,"RSPCA","CAW"
"9526439009",-13.78,1453169994259,"River Island","CAW"
"4886748511330561",-46.25,1453180444955,"Barclaycard","CCW"
"4264049019061231",-30.25,1453165155344,"Morrisons","CCW"
"9526439009",-43.12,1453231430333,"Hitachi Personal Finance","CAW"
"9526439009",-7.57,1453241449071,"Save the Children","CAW"
"9526439009",-30.14,1453234898115,"Sainsburys","CAW"
"9526439009",-12.28,1453246564584,"River Island","CAW"
"9526439009",-45.03,1453243469082,"Hitachi Personal Finance","CAW"
"4886748511330561",-20.62,1453259664618,"Thermae Spa","CCW"
"4886748511330561",-10.97,1453219889201,"WWF","CCW"
"4886748511330561",-6.99,1453222991767,"Shelter","CCW"
"4886748511330561",-57.67,1453255853542,"Wonga","CCW"
"4886748511330561",-26.71,1453235504277,"Morrisons","CCW"
"4264049019061231",-36.59,1453246544245,"Burtons","CCW"
"4264049019061231",-25.88,1453218651120,"Thermae Spa","CCW"
"4264049019061231",-15.51,1453260684780,"Uber","CCW"
"9526439009",-33.74,1453317957942,"M5 GoKarting","CAW"
"4886748511330561",-28.07,1453316130430,"Burtons","CCW"
"4264049019061231",-51.06,1453385156166,"Barclaycard","CCW"
"4264049019061231",-21.29,1453375555475,"WWF","CCW"
"9526439009",-14.34,1453451314116,"Save the Children","CAW"
"4886748511330561",-21.66,1453462388086,"Oxfam","CCW"
"9526439009",-35.88,1453419066594,"Payment received thank you","CCD"
"4264049019061231",35.88,1453403671426,"Payment received thank you","CCD"
"9526439009",-134.84,1453439339285,"Payment received thank you","CCD"
"4264049019061231",134.84,1453461163293,"Payment received thank you","CCD"
"4264049019061231",-10.74,1453444261092,"GWR","CCW"
"9526439009",-45.82,1453543359503,"Hitachi Personal Finance","CAW"
"4886748511330561",-23.75,1453509635261,"GWR","CCW"
"26867503",-20.1,1453506141628,"Transfer from Current Account to Savings","SAW"
"9526439009",20.1,1453555926292,"Transfer from Current Account to Savings","SAW"
"4264049019061231",-23.34,1453646597858,"TicketMaster","CCW"
"9526439009",-35.59,1453727291886,"Dorothy Perkins","CAW"
"9526439009",4000,1453747163402,"Salary BACS Payment","BAC"
"9526439009",1.13,1453801498122,"Lori Alexander","CAD"
"9526439009",0.42,1453779495945,"Brenda Ward","CAD"
"9526439009",-71.86,1453774010228,"Payment received thank you","CCD"
"4886748511330561",71.86,1453810442559,"Payment received thank you","CCD"
"4886748511330561",-6.85,1453751038296,"Oxfam","CCW"
"9526439009",-8.15,1453779763115,"Payment received thank you","CCD"
"4886748511330561",8.15,1453744476762,"Payment received thank you","CCD"
"4886748511330561",-18.61,1453745814274,"National Rail","CCW"
"4264049019061231",-28.35,1453742895298,"Toni and Guy","CCW"
"4264049019061231",-47.97,1453806711850,"Wonga","CCW"
"9526439009",-1.58,1453779149075,"Payment received thank you","CCD"
"4264049019061231",1.58,1453788717600,"Payment received thank you","CCD"
"4264049019061231",-19.21,1453739074529,"Morrisons","CCW"
"4264049019061231",-12.75,1453791977089,"Shelter","CCW"
"4264049019061231",-12.04,1453740408645,"Cancer Research","CCW"
"9526439009",-11.86,1453887340654,"NBS Personal Loan","D/D"
"9526439009",-189.2,1453880337128,"Payment received thank you","CCD"
"4886748511330561",189.2,1453897915938,"Payment received thank you","CCD"
"4264049019061231",-27.88,1453824480728,"Burtons","CCW"
"9526439009",-87.35,1453851862711,"Payment received thank you","CCD"
"4264049019061231",87.35,1453874652522,"Payment received thank you","CCD"
"4264049019061231",-11.35,1453900649102,"Save the Children","CCW"
"4264049019061231",-14.06,1453959672489,"National Rail","CCW"
"26867503",39.54,1453926728723,"Transfer from Savings to Current Account","SAD"
"9526439009",-39.54,1453912162958,"Transfer from Savings to Current Account","SAD"
"9526439009",-11.77,1454049966503,"Thermae Spa","CAW"
"9526439009",-20.52,1454044167947,"GWR","CAW"
"4264049019061231",-17.25,1454001686705,"Shelter","CCW"
"9526439009",-23.65,1454049076554,"Payment received thank you","CCD"
"4264049019061231",23.65,1454018152460,"Payment received thank you","CCD"
"9526439009",-20.14,1454057661016,"Payment received thank you","CCD"
"4264049019061231",20.14,1453996202653,"Payment received thank you","CCD"
"9526439009",-430.27,1454064027446,"Payment received thank you","CCD"
"4264049019061231",430.27,1454026925863,"Payment received thank you","CCD"
"4264049019061231",-24.69,1454013353742,"Pizza Express","CCW"
"9526439009",8.09,1454128582527,"Denise Patterson","CAD"
"4886748511330561",-5.38,1454124342207,"Oxfam","CCW"
"4264049019061231",-12.75,1454157507044,"GWR","CCW"
"9526439009",-3.31,1454192869832,"TicketMaster","CAW"
"9526439009",-45.81,1454190752566,"American Express","CAW"
"4886748511330561",-18.97,1454238149643,"Paintball UK","CCW"
"4886748511330561",-14.31,1454242131970,"Thermae Spa","CCW"
"9526439009",-26.15,1454175214587,"Payment received thank you","CCD"
"4264049019061231",26.15,1454188718031,"Payment received thank you","CCD"
"4264049019061231",-22.59,1454218536031,"Dorothy Perkins","CCW"
"9526439009",-13.67,1454297258463,"Uber","CAW"
"4264049019061231",-26.38,1454373919467,"Dorothy Perkins","CCW"
"4264049019061231",-0.01,1454362122944,"Toni and Guy","CCW"
"4264049019061231",-51.02,1454342239506,"American Express","CCW"
"9526439009",-14.59,1454348676444,"Payment received thank you","CCD"
"4264049019061231",14.59,1454356722656,"Payment received thank you","CCD"
"9526439009",-25.7,1454469008641,"Burtons","CAW"
"9526439009",14.9,1454449885806,"Interest","CAD"
"9526439009",-18.87,1454503397615,"Uber","CAW"
"9526439009",-32.18,1454478978141,"TicketMaster","CAW"
