"account","amount","date","description","type"
"1714339159",7.35,1448941601851,"Transfer from Current Account to Savings","SAW"
"1714339159",-9.34,1449059010030,"Odeon Cinemas","CAW"
"1714339159",-12.25,1449079612510,"Lidl","CAW"
"4166891249231654",-2.61,1449112908699,"Hitachi Personal Finance","CCW"
"4166891249231654",-8.54,1449148156875,"National Express","CCW"
"1714339159",-0.01,1449213826855,"Cancer Research","CAW"
"4166891249231654",-2.35,1449315440221,"Lidl","CCW"
"1714339159",-11.53,1449355234862,"Subway","CAW"
"1714339159",-6.49,1449383795341,"Lush","CAW"
"1714339159",-7.67,1449390553503,"Subway","CAW"
"1714339159",-5.84,1449335630529,"American Express","CAW"
"4166891249231654",-10.22,1449378566706,"Barclaycard","CCW"
"1714339159",-400,1449434988972,"Rent","D/D"
"1714339159",-7.47,1449421441518,"Supercuts","CAW"
"4166891249231654",-13.18,1449462295610,"Shelter","CCW"
"1714339159",-8.29,1449573126411,"WWF","CAW"
"1714339159",-30.51,1449536384491,"McColls","CAW"
"1714339159",-60.29,1449530837210,"Payment received thank you","CCD"
"4166891249231654",60.29,1449555725118,"Payment received thank you","CCD"
"37136916",-2.05,1449565034678,"Transfer from Current Account to Savings","SAW"
"1714339159",2.05,1449539058294,"Transfer from Current Account to Savings","SAW"
"4166891249231654",-6.71,1449613202379,"Cancer Research","CCW"
"4166891249231654",-0.56,1449612328583,"MegaBus","CCW"
"4166891249231654",-0.28,1449593729987,"RSPCA","CCW"
"4166891249231654",-14.28,1449622253183,"Hitachi Personal Finance","CCW"
"1714339159",-3.67,1449754062770,"Shelter","CAW"
"1714339159",0.04,1449708044473,"Nicole Bailey","CAD"
"1714339159",-74.24,1449766596170,"Sky Digital","D/D"
"1714339159",-3.39,1449790380797,"National Express","CAW"
"4166891249231654",-12.15,1449773051037,"RSPCA","CCW"
"4166891249231654",-17.22,1449832147216,"Supercuts","CCW"
"4166891249231654",-4.6,1449831702812,"National Express","CCW"
"37136916",-7.45,1449798940583,"Transfer from Current Account to Savings","SAW"
"1714339159",7.45,1449801592644,"Transfer from Current Account to Savings","SAW"
"1714339159",-0.23,1449914107527,"Barclaycard","CAW"
"4166891249231654",-21.7,1449858307149,"McColls","CCW"
"1714339159",-375.24,1449883927391,"Payment received thank you","CCD"
"4166891249231654",375.24,1449918623430,"Payment received thank you","CCD"
"4166891249231654",-12.95,1449893499585,"Lidl","CCW"
"4166891249231654",-30.32,1449923798642,"Spotify","CCW"
"1714339159",-1.19,1450019037003,"McColls","CAW"
"1714339159",-5.23,1449959749764,"Wonga","CAW"
"1714339159",-24.55,1450008247147,"McColls","CAW"
"4166891249231654",-2.49,1449949366993,"American Express","CCW"
"1714339159",-16.48,1450078277153,"Superdrug","CAW"
"1714339159",-37.84,1450140553562,"Primark","CAW"
"4166891249231654",-26.27,1450171608774,"Lush","CCW"
"4166891249231654",-10.22,1450180595928,"Sports Direct","CCW"
"4166891249231654",-17.59,1450124787833,"Matalan","CCW"
"37136916",-17.89,1450122401213,"Transfer from Current Account to Savings","SAW"
"1714339159",17.89,1450160581608,"Transfer from Current Account to Savings","SAW"
"1714339159",-1.15,1450212518433,"Supercuts","CAW"
"1714339159",-21.49,1450258839680,"McColls","CAW"
"1714339159",-13.58,1450278070876,"MegaBus","CAW"
"4166891249231654",-5.54,1450210879240,"Subway","CCW"
"4166891249231654",-4.53,1450240073930,"Subway","CCW"
"1714339159",-2.64,1450289919616,"Barclaycard","CAW"
"4166891249231654",-2.14,1450305330697,"RSPCA","CCW"
"4166891249231654",-17.76,1450309894592,"Lidl","CCW"
"4166891249231654",-0.33,1450435246924,"Barclaycard","CCW"
"1714339159",-33.7,1450459606540,"McColls","CAW"
"4166891249231654",-14.48,1450514277042,"Spotify","CCW"
"4166891249231654",-3.25,1450508471517,"Bodyshop","CCW"
"4166891249231654",-18.69,1450500464888,"Groupon","CCW"
"4166891249231654",-3.52,1450483963123,"Arriva Wales","CCW"
"1714339159",-32.15,1450570434179,"Three Mobile","D/D"
"1714339159",8.19,1450593379310,"Lori Alexander","CAD"
"4166891249231654",-2.7,1450553308747,"MegaBus","CCW"
"4166891249231654",-14.48,1450585535734,"Supercuts","CCW"
"37136916",-13.44,1450625651302,"Transfer from Current Account to Savings","SAW"
"1714339159",13.44,1450583865288,"Transfer from Current Account to Savings","SAW"
"4166891249231654",-3.83,1450680482826,"Oxfam","CCW"
"37136916",-6.34,1450684605737,"Transfer from Current Account to Savings","SAW"
"1714339159",6.34,1450686842415,"Transfer from Current Account to Savings","SAW"
"4166891249231654",-2.65,1450725250383,"RSPCA","CCW"
"4166891249231654",-25.96,1450784651130,"Spotify","CCW"
"4166891249231654",-8.46,1450750305415,"MegaBus","CCW"
"4166891249231654",-19.64,1450736373048,"Subway","CCW"
"4166891249231654",-3.18,1450798392565,"National Express","CCW"
"4166891249231654",-7.9,1450753672761,"Shelter","CCW"
"37136916",-21.52,1450845917477,"Transfer from Current Account to Savings","SAW"
"1714339159",21.52,1450881682737,"Transfer from Current Account to Savings","SAW"
"1714339159",-10.17,1450949365307,"MegaBus","CAW"
"1714339159",1.98,1450957690155,"Alan Scott","CAD"
"1714339159",-9.57,1450944447609,"Sports Direct","CAW"
"1714339159",-5.92,1450906896387,"McColls","CAW"
"1714339159",-13.79,1450898588664,"American Express","CAW"
"4166891249231654",-15.8,1450957307841,"Groupon","CCW"
"1714339159",0.45,1450976376811,"Nicole Bailey","CAD"
"1714339159",2000,1451091679728,"Salary BACS Payment","BAC"
"1714339159",-37.71,1451118342595,"Payment received thank you","CCD"
"4166891249231654",37.71,1451127151843,"Payment received thank you","CCD"
"37136916",11.32,1451064658151,"Transfer from Savings to Current Account","SAD"
"1714339159",-11.32,1451117034058,"Transfer from Savings to Current Account","SAD"
"1714339159",-14.19,1451191882425,"Spotify","CAW"
"1714339159",-14.73,1451198416987,"McColls","CAW"
"1714339159",-8.56,1451186630776,"Arriva Wales","CAW"
"1714339159",-11.4,1451175244728,"MegaBus","CAW"
"1714339159",-0.01,1451178638363,"Subway","CAW"
"1714339159",7.82,1451217579334,"Nicole Bailey","CAD"
"1714339159",-16.59,1451148060176,"Subway","CAW"
"1714339159",2.29,1451225396191,"Interest","CAD"
"1714339159",-11.05,1451156239648,"Supercuts","CAW"
"1714339159",-3.15,1451148594812,"Save the Children","CAW"
"1714339159",-4.15,1451164859643,"MegaBus","CAW"
"1714339159",-0.01,1451190642966,"Cancer Research","CAW"
"1714339159",-11.16,1451208871416,"Subway","CAW"
"1714339159",-23.4,1451191757326,"Groupon","CAW"
"1714339159",-33.77,1451176073050,"Lush","CAW"
"4166891249231654",-5.62,1451187722796,"MegaBus","CCW"
"4166891249231654",-4,1451162152660,"Shelter","CCW"
"4166891249231654",-9.5,1451290572992,"Lidl","CCW"
"1714339159",-3.88,1451393750116,"TV Licence","D/D"
"1714339159",-0.01,1451325270261,"Arriva Wales","CAW"
"1714339159",-20.2,1451324955543,"Superdrug","CAW"
"1714339159",-12.13,1451356128204,"McColls","CAW"
"1714339159",-28.66,1451344544369,"Payment received thank you","CCD"
"4166891249231654",28.66,1451379712003,"Payment received thank you","CCD"
"4166891249231654",-34.64,1451389566207,"Spotify","CCW"
"37136916",-5.38,1451343014886,"Transfer from Current Account to Savings","SAW"
"1714339159",5.38,1451381048290,"Transfer from Current Account to Savings","SAW"
"1714339159",-0.01,1451408001942,"Subway","CAW"
"1714339159",3.6,1451457017071,"Denise Patterson","CAD"
"37136916",-52.94,1451454890240,"Transfer from Current Account to Savings","SAW"
"1714339159",52.94,1451420411935,"Transfer from Current Account to Savings","SAW"
"1714339159",-36.86,1451565907094,"Subway","CAW"
"1714339159",-18.18,1451531232425,"Hitachi Personal Finance","CAW"
"1714339159",-5.19,1451536671015,"MegaBus","CAW"
"4166891249231654",-5.89,1451541930906,"Wonga","CCW"
"4166891249231654",-26.35,1451526320615,"Lush","CCW"
"1714339159",-7.71,1451625414774,"Groupon","CAW"
"1714339159",-8.05,1451611299091,"National Express","CAW"
"1714339159",-0.01,1451589057892,"Shelter","CAW"
"1714339159",-1.46,1451598937251,"WWF","CAW"
"1714339159",-4.25,1451707589905,"Barclaycard","CAW"
"1714339159",-20.03,1451746074174,"Lidl","CAW"
"1714339159",-36.41,1451674435365,"Subway","CAW"
"4166891249231654",-17.11,1451712606931,"Lidl","CCW"
"1714339159",-1.39,1451761586890,"Sports Direct","CAW"
"1714339159",-2.27,1451830499402,"MegaBus","CAW"
"1714339159",1.26,1451749162585,"Brenda Ward","CAD"
"1714339159",-0.01,1451883538456,"Oxfam","CAW"
"1714339159",-6.19,1451846203493,"Spotify","CAW"
"1714339159",8.62,1451858534267,"Lori Alexander","CAD"
"1714339159",-37.85,1451850925244,"Matalan","CAW"
"1714339159",0.02,1451870567008,"Lori Alexander","CAD"
"1714339159",-26.35,1451907668352,"McColls","CAW"
"1714339159",-9.33,1451840697463,"American Express","CAW"
"37136916",-1.51,1451913732325,"Transfer from Current Account to Savings","SAW"
"1714339159",1.51,1451862109001,"Transfer from Current Account to Savings","SAW"
"1714339159",-11.93,1451940814822,"McColls","CAW"
"1714339159",-25.32,1451993552185,"McColls","CAW"
"1714339159",-8.01,1452002772128,"Hitachi Personal Finance","CAW"
"1714339159",-21.74,1452064815756,"Odeon Cinemas","CAW"
"1714339159",-11.8,1452089528322,"Shelter","CAW"
"1714339159",-400,1452162266909,"Rent","D/D"
"1714339159",-17.49,1452104982882,"Lidl","CAW"
"1714339159",-4.99,1452128394247,"Hitachi Personal Finance","CAW"
"1714339159",-8.33,1452130896621,"Save the Children","CAW"
"1714339159",-3.11,1452169353044,"Wonga","CAW"
"1714339159",-14.04,1452165169200,"Matalan","CAW"
"1714339159",-10.29,1452247743209,"National Express","CAW"
"1714339159",-4.4,1452239517375,"Oxfam","CAW"
"1714339159",-246.42,1452337226697,"Payment received thank you","CCD"
"4166891249231654",246.42,1452285466285,"Payment received thank you","CCD"
"4166891249231654",-9.4,1452338333087,"National Express","CCW"
"4166891249231654",-6.08,1452283356980,"Oxfam","CCW"
"4166891249231654",-12.68,1452271580420,"National Express","CCW"
"37136916",-2.54,1452268317137,"Transfer from Current Account to Savings","SAW"
"1714339159",2.54,1452283409207,"Transfer from Current Account to Savings","SAW"
"1714339159",-0.01,1452402060668,"MegaBus","CAW"
"1714339159",-12.22,1452355432240,"RSPCA","CAW"
"4166891249231654",-7.99,1452409535309,"Spotify","CCW"
"4166891249231654",-17.71,1452396666577,"Lush","CCW"
"37136916",-29.4,1452355185870,"Transfer from Current Account to Savings","SAW"
"1714339159",29.4,1452418775010,"Transfer from Current Account to Savings","SAW"
"1714339159",-74.24,1452466980672,"Sky Digital","D/D"
"1714339159",-35.6,1452443586312,"McColls","CAW"
"1714339159",-6.05,1452457173730,"RSPCA","CAW"
"37136916",-29.07,1452494338521,"Transfer from Current Account to Savings","SAW"
"1714339159",29.07,1452488463446,"Transfer from Current Account to Savings","SAW"
"1714339159",-0.01,1452562338307,"Bodyshop","CAW"
"4166891249231654",-8.81,1452596145014,"WWF","CCW"
"4166891249231654",-6.84,1452566476424,"Subway","CCW"
"4166891249231654",-8.92,1452544748502,"Sports Direct","CCW"
"4166891249231654",-0.01,1452574935835,"Spotify","CCW"
"1714339159",-46.48,1452605065138,"Payment received thank you","CCD"
"4166891249231654",46.48,1452533739049,"Payment received thank you","CCD"
"1714339159",-3.41,1452678555172,"RSPCA","CAW"
"1714339159",-0.64,1452626139080,"Payment received thank you","CCD"
"4166891249231654",0.64,1452618245631,"Payment received thank you","CCD"
"4166891249231654",-6,1452658840919,"Arriva Wales","CCW"
"4166891249231654",-11.74,1452647143195,"Spotify","CCW"
"37136916",-11.86,1452633439023,"Transfer from Current Account to Savings","SAW"
"1714339159",11.86,1452696701547,"Transfer from Current Account to Savings","SAW"
"1714339159",-32.19,1452718470141,"Lidl","CAW"
"1714339159",-0.01,1452730576586,"RSPCA","CAW"
"1714339159",-6.98,1452828117133,"Lidl","CAW"
"1714339159",-5.55,1452852313875,"Cancer Research","CAW"
"1714339159",-9.11,1452939171310,"National Express","CAW"
"4166891249231654",-8.22,1452888737289,"National Express","CCW"
"1714339159",-14.74,1453018055782,"Subway","CAW"
"1714339159",-26.69,1453034979130,"Subway","CAW"
"1714339159",-0.38,1453043389310,"MegaBus","CAW"
"1714339159",-16.4,1452979149732,"Bodyshop","CAW"
"1714339159",-13.48,1452958813714,"Lidl","CAW"
"1714339159",-3,1452990504446,"Oxfam","CAW"
"1714339159",-5.2,1452973233555,"Superdrug","CAW"
"1714339159",-13.6,1453041883071,"Spotify","CAW"
"4166891249231654",-27.67,1453035489129,"Odeon Cinemas","CCW"
"1714339159",-12.77,1453044041976,"Payment received thank you","CCD"
"4166891249231654",12.77,1452984510207,"Payment received thank you","CCD"
"37136916",-6.3,1453026525038,"Transfer from Current Account to Savings","SAW"
"1714339159",6.3,1453026976800,"Transfer from Current Account to Savings","SAW"
"1714339159",-7.04,1453055162025,"Save the Children","CAW"
"4166891249231654",-5.31,1453066270451,"Cancer Research","CCW"
"1714339159",-32.15,1453225114126,"Three Mobile","D/D"
"1714339159",-0.01,1453257113937,"Arriva Wales","CAW"
"4166891249231654",-8.46,1453220310246,"Odeon Cinemas","CCW"
"4166891249231654",-20.5,1453254543695,"Lidl","CCW"
"4166891249231654",-18.44,1453298222286,"Lidl","CCW"
"4166891249231654",-7.19,1453276833675,"Bodyshop","CCW"
"4166891249231654",-23.22,1453411583046,"Lidl","CCW"
"4166891249231654",-7.22,1453503932469,"Odeon Cinemas","CCW"
"4166891249231654",-13.17,1453627736191,"WWF","CCW"
"1714339159",2000,1453753118567,"Salary BACS Payment","BAC"
"4166891249231654",-0.01,1453813380543,"Arriva Wales","CCW"
"37136916",-14.65,1453746950666,"Transfer from Current Account to Savings","SAW"
"1714339159",14.65,1453764409887,"Transfer from Current Account to Savings","SAW"
"1714339159",-10.12,1453894964872,"Barclaycard","CAW"
"1714339159",-4.51,1453915662835,"Superdrug","CAW"
"37136916",-0.74,1453979773196,"Transfer from Current Account to Savings","SAW"
"1714339159",0.74,1453949546206,"Transfer from Current Account to Savings","SAW"
"1714339159",-3.88,1454051633946,"TV Licence","D/D"
"1714339159",-0.01,1454035296414,"Matalan","CAW"
"1714339159",-4.86,1454037354237,"National Express","CAW"
"1714339159",-29.1,1454019783711,"McColls","CAW"
"4166891249231654",-28.18,1453998672796,"Lush","CCW"
"1714339159",-1.52,1454158995392,"Wonga","CAW"
"1714339159",-25.96,1454149554996,"Lidl","CAW"
"1714339159",-20.55,1454111429425,"McColls","CAW"
"1714339159",-25.62,1454104394713,"Subway","CAW"
"1714339159",-1.37,1454200665913,"American Express","CAW"
"1714339159",6.18,1454226370257,"Nicole Bailey","CAD"
"1714339159",-23.14,1454203873445,"McColls","CAW"
"1714339159",-18.87,1454190501160,"Odeon Cinemas","CAW"
"4166891249231654",-29.64,1454195397253,"McColls","CCW"
"4166891249231654",-9.6,1454241762180,"Sports Direct","CCW"
"4166891249231654",-7.32,1454250843813,"Shelter","CCW"
"4166891249231654",-0.01,1454213410528,"Subway","CCW"
"1714339159",-15.34,1454333124423,"Sports Direct","CAW"
"1714339159",-0.01,1454283045784,"Oxfam","CAW"
"1714339159",-152.03,1454286130988,"Payment received thank you","CCD"
"4166891249231654",152.03,1454294388883,"Payment received thank you","CCD"
"1714339159",-33.89,1454290717766,"Payment received thank you","CCD"
"4166891249231654",33.89,1454316022102,"Payment received thank you","CCD"
"4166891249231654",-10.51,1454272106785,"Primark","CCW"
"4166891249231654",-9.94,1454298455005,"RSPCA","CCW"
"4166891249231654",-10.13,1454292401974,"Arriva Wales","CCW"
"4166891249231654",-1.66,1454274772510,"WWF","CCW"
"4166891249231654",-7.35,1454282897735,"Oxfam","CCW"
"1714339159",-5.56,1454354061486,"Lidl","CAW"
"1714339159",-7.09,1454375692296,"RSPCA","CAW"
"37136916",-11.47,1454419406861,"Transfer from Current Account to Savings","SAW"
"1714339159",11.47,1454370815250,"Transfer from Current Account to Savings","SAW"
"1714339159",-45.21,1454446775226,"Payment received thank you","CCD"
"4166891249231654",45.21,1454451215727,"Payment received thank you","CCD"
"4166891249231654",-26.02,1454471686351,"Subway","CCW"
"1714339159",-54,1454478558102,"Payment received thank you","CCD"
"4166891249231654",54,1454441463073,"Payment received thank you","CCD"
"1714339159",4.35,1454546767790,"Brenda Ward","CAD"
"1714339159",-30.01,1454537694230,"Superdrug","CAW"
"4166891249231654",-16.33,1454540067939,"Matalan","CCW"
"1714339159",-135.44,1454568215516,"Payment received thank you","CCD"
"4166891249231654",135.44,1454560158426,"Payment received thank you","CCD"
"1714339159",-113.49,1454552438758,"Payment received thank you","CCD"
"4166891249231654",113.49,1454536146738,"Payment received thank you","CCD"
"4166891249231654",-0.01,1454557357538,"Supercuts","CCW"
"1714339159",-2.64,1454646627807,"MegaBus","CAW"
"4166891249231654",-0.01,1454665978516,"Matalan","CCW"
"37136916",-0.89,1454658868241,"Transfer from Current Account to Savings","SAW"
"1714339159",0.89,1454671542801,"Transfer from Current Account to Savings","SAW"
"1714339159",-2.99,1454717949919,"Lidl","CAW"
"4166891249231654",-22.07,1454745365178,"Subway","CCW"
"1714339159",-400,1454816190768,"Rent","D/D"
"1714339159",-1,1454847758046,"Payment received thank you","CCD"
"4166891249231654",1,1454847632872,"Payment received thank you","CCD"
"37136916",19.08,1454807431339,"Transfer from Savings to Current Account","SAD"
"1714339159",-19.08,1454779666014,"Transfer from Savings to Current Account","SAD"
"4166891249231654",-26.52,1454911722141,"Lidl","CCW"
"1714339159",-86.61,1454878050890,"Payment received thank you","CCD"
"4166891249231654",86.61,1454938690341,"Payment received thank you","CCD"
"4166891249231654",-35.68,1454889548688,"Matalan","CCW"
"4166891249231654",-0.01,1455000265005,"Shelter","CCW"
"1714339159",-17.99,1455062761172,"Lidl","CAW"
"37136916",-1.68,1455118266073,"Transfer from Current Account to Savings","SAW"
"1714339159",1.68,1455085247590,"Transfer from Current Account to Savings","SAW"
"1714339159",-74.24,1455147167746,"Sky Digital","D/D"
"1714339159",-9.96,1455155554722,"Bodyshop","CAW"
"1714339159",-13.18,1455122220103,"Lush","CAW"
"4166891249231654",-6.15,1455134775771,"Superdrug","CCW"
"1714339159",-12.09,1455286797801,"RSPCA","CAW"
"1714339159",-23.07,1455213818412,"Lidl","CAW"
"1714339159",-0.17,1455256676151,"Cancer Research","CAW"
"1714339159",-5.9,1455239209378,"Spotify","CAW"
"1714339159",-20.58,1455225151132,"McColls","CAW"
"1714339159",2.94,1455248101537,"Brenda Ward","CAD"
"4166891249231654",-21.83,1455207325787,"Lush","CCW"
"1714339159",0.89,1455344946304,"Interest","CAD"
"1714339159",-7.77,1455362493663,"Subway","CAW"
"1714339159",-9.43,1455339798324,"Shelter","CAW"
"4166891249231654",-23.14,1455296391031,"Primark","CCW"
"1714339159",-0.01,1455437874205,"Supercuts","CAW"
"4166891249231654",-22.85,1455403799023,"Primark","CCW"
"4166891249231654",-5.75,1455416716267,"Arriva Wales","CCW"
"4166891249231654",-0.01,1455435175023,"Hitachi Personal Finance","CCW"
"4166891249231654",-3.22,1455428049615,"Arriva Wales","CCW"
"4166891249231654",-23.6,1455417026376,"McColls","CCW"
"37136916",-4.49,1455393032461,"Transfer from Current Account to Savings","SAW"
"1714339159",4.49,1455388662283,"Transfer from Current Account to Savings","SAW"
"1714339159",-20.16,1455504724947,"Lidl","CAW"
"1714339159",-29.94,1455542685826,"McColls","CAW"
"1714339159",-103.05,1455479069139,"Payment received thank you","CCD"
"4166891249231654",103.05,1455477061152,"Payment received thank you","CCD"
"1714339159",-21.84,1455476162783,"Payment received thank you","CCD"
"4166891249231654",21.84,1455519291791,"Payment received thank you","CCD"
"4166891249231654",-7.44,1455471286527,"Wonga","CCW"
"1714339159",-0.01,1455579588088,"MegaBus","CAW"
"4166891249231654",-23.81,1455633026360,"McColls","CCW"
"1714339159",-5.01,1455758901753,"Sports Direct","CAW"
"4166891249231654",-4.75,1455742932777,"Save the Children","CCW"
"4166891249231654",-13.27,1455731500235,"Sports Direct","CCW"
"37136916",-13.22,1455747168044,"Transfer from Current Account to Savings","SAW"
"1714339159",13.22,1455753287189,"Transfer from Current Account to Savings","SAW"
"1714339159",-9.11,1455826582402,"WWF","CAW"
"1714339159",-3.61,1455831744287,"Lidl","CAW"
"1714339159",-6.8,1455842469597,"Supercuts","CAW"
"37136916",-4.76,1455838873069,"Transfer from Current Account to Savings","SAW"
"1714339159",4.76,1455889398157,"Transfer from Current Account to Savings","SAW"
"1714339159",-32.15,1455925853017,"Three Mobile","D/D"
"1714339159",-6.78,1455946120203,"Shelter","CAW"
"1714339159",-0.01,1455921312025,"Subway","CAW"
"1714339159",-0.35,1456056835592,"Groupon","CAW"
"4166891249231654",-15.15,1456074785052,"Superdrug","CCW"
"1714339159",-20.77,1456215367927,"Superdrug","CAW"
"1714339159",-23.2,1456185682041,"Lidl","CAW"
"1714339159",-20.43,1456174981958,"Odeon Cinemas","CAW"
"1714339159",-26.65,1456227263904,"Spotify","CAW"
"1714339159",-7.65,1456207641255,"Bodyshop","CAW"
"4166891249231654",-36.34,1456233565490,"Spotify","CCW"
"4166891249231654",-22.03,1456161647442,"Lidl","CCW"
"1714339159",-0.01,1456326517307,"WWF","CAW"
"1714339159",3.79,1456315785708,"Brenda Ward","CAD"
"1714339159",-8.91,1456319916539,"Primark","CAW"
"4166891249231654",-9.74,1456315108697,"Groupon","CCW"
"4166891249231654",-28.43,1456382552382,"Lush","CCW"
"1714339159",2000,1456451023598,"Salary BACS Payment","BAC"
"1714339159",-10.32,1456480968685,"Bodyshop","CAW"
"1714339159",-26.21,1456452906106,"McColls","CAW"
"1714339159",-9.19,1456456605737,"Lidl","CAW"
"1714339159",-30.85,1456534566709,"Supercuts","CAW"
"1714339159",-23.72,1456520471143,"Lidl","CAW"
"1714339159",-22.54,1456567409565,"Lidl","CAW"
"1714339159",-7,1456533220022,"Matalan","CAW"
"1714339159",-9.66,1456553056597,"Odeon Cinemas","CAW"
"1714339159",1.96,1456513578257,"Denise Patterson","CAD"
"1714339159",-10.05,1456549413340,"Superdrug","CAW"
"1714339159",-14.79,1456571026718,"Primark","CAW"
"37136916",-1.65,1456502546192,"Transfer from Current Account to Savings","SAW"
"1714339159",1.65,1456514659376,"Transfer from Current Account to Savings","SAW"
"1714339159",-0.01,1456594783044,"National Express","CAW"
"4166891249231654",-6.61,1456638845816,"Barclaycard","CCW"
"4166891249231654",-22.42,1456618052113,"Sports Direct","CCW"
"4166891249231654",-2.37,1456598438772,"Oxfam","CCW"
"1714339159",-3.88,1456730844919,"TV Licence","D/D"
"1714339159",-12.54,1456754586891,"Sports Direct","CAW"
"4166891249231654",-11.48,1456748020373,"Matalan","CCW"
"4166891249231654",-14.91,1456754239049,"Matalan","CCW"
"1714339159",-6.5,1456803536008,"Wonga","CAW"
"1714339159",-22.47,1456808681260,"Bodyshop","CAW"
"1714339159",0.71,1456825315066,"Brenda Ward","CAD"
"1714339159",-5.81,1456784022307,"RSPCA","CAW"
"4166891249231654",-20.18,1456835559370,"Lidl","CCW"
"4166891249231654",-13.42,1456803571916,"Bodyshop","CCW"
"1714339159",-15.5,1456852439580,"Subway","CAW"
"1714339159",-14.56,1456875134747,"Supercuts","CAW"
"1714339159",-38.12,1456885991411,"Payment received thank you","CCD"
"4166891249231654",38.12,1456853419670,"Payment received thank you","CCD"
"1714339159",-13.64,1456948276204,"McColls","CAW"
"1714339159",-11.98,1456993314304,"American Express","CAW"
"1714339159",-8.92,1456945954322,"Save the Children","CAW"
"1714339159",-0.01,1456994052166,"McColls","CAW"
"1714339159",-154.47,1456964501476,"Payment received thank you","CCD"
"4166891249231654",154.47,1456968933173,"Payment received thank you","CCD"
"37136916",-1.95,1456989072354,"Transfer from Current Account to Savings","SAW"
"1714339159",1.95,1457009084224,"Transfer from Current Account to Savings","SAW"
"1714339159",-26.99,1457074397910,"McColls","CAW"
"1714339159",-28.62,1457048720085,"McColls","CAW"
"1714339159",-11.46,1457028706547,"MegaBus","CAW"
"1714339159",-27.59,1457040915394,"McColls","CAW"
"1714339159",-11.95,1457093910149,"McColls","CAW"
"1714339159",-6.09,1457038182352,"McColls","CAW"
"1714339159",-208.76,1457025241171,"Payment received thank you","CCD"
"4166891249231654",208.76,1457074737279,"Payment received thank you","CCD"
"1714339159",-88.34,1457021464404,"Payment received thank you","CCD"
"4166891249231654",88.34,1457054453364,"Payment received thank you","CCD"
"1714339159",-10.13,1457140010666,"MegaBus","CAW"
"1714339159",-17.86,1457116956361,"Matalan","CAW"
"1714339159",-11.53,1457147352549,"Shelter","CAW"
"1714339159",-16.77,1457123730400,"Spotify","CAW"
"1714339159",-14.73,1457160904551,"McColls","CAW"
"1714339159",-0.01,1457275165088,"Subway","CAW"
"1714339159",-0.01,1457270573364,"Sports Direct","CAW"
