"account","amount","date","description","type"
"5463650946",-6.96,1449573854043,"Lidl","CAW"
"5463650946",-8.1,1449547108236,"Subway","CAW"
"5463650946",0.58,1449538891789,"Alan Scott","CAD"
"5463650946",-27.19,1449661289184,"Groupon","CAW"
"5463650946",-23.96,1449598828101,"Lidl","CAW"
"5463650946",-17.7,1449656257851,"Lidl","CAW"
"4823648194274804",-3.14,1449639372223,"Oxfam","CCW"
"5463650946",-13.77,1449718471202,"Subway","CAW"
"5463650946",-4.52,1449732301062,"Hitachi Personal Finance","CAW"
"5463650946",-16.58,1449712645869,"Matalan","CAW"
"5463650946",-10.55,1449729375067,"Odeon Cinemas","CAW"
"5463650946",4.22,1449792363821,"Alan Scott","CAD"
"5463650946",-0.01,1449841454775,"RSPCA","CAW"
"5463650946",-5.86,1449780245593,"National Express","CAW"
"4823648194274804",-17.82,1449831729174,"Spotify","CCW"
"4823648194274804",-8.31,1449770998110,"McColls","CCW"
"4823648194274804",-7.81,1449785426987,"National Express","CCW"
"5463650946",-13.07,1449890008360,"Primark","CAW"
"5463650946",-5.73,1449919517375,"American Express","CAW"
"4823648194274804",-20.63,1449893372276,"Matalan","CCW"
"4823648194274804",-2.97,1449950826635,"Cancer Research","CCW"
"4823648194274804",-20.62,1449968260405,"Groupon","CCW"
"5463650946",-2.07,1450051838635,"RSPCA","CAW"
"5463650946",-27.84,1450100022358,"Sports Direct","CAW"
"5463650946",-6.66,1450070859316,"Cancer Research","CAW"
"5463650946",6.7,1450038729444,"Interest","CAD"
"5463650946",-12.98,1450026656677,"Supercuts","CAW"
"5463650946",-0.32,1450102993669,"Payment received thank you","CCD"
"4823648194274804",0.32,1450041734422,"Payment received thank you","CCD"
"19007985",-2.91,1450079148429,"Transfer from Current Account to Savings","SAW"
"5463650946",2.91,1450025092484,"Transfer from Current Account to Savings","SAW"
"5463650946",-0.01,1450149387849,"National Express","CAW"
"5463650946",17.03,1450235385257,"Nicole Bailey","CAD"
"5463650946",-13.97,1450237757469,"Oxfam","CAW"
"5463650946",-16.76,1450285714774,"Lidl","CAW"
"5463650946",6.42,1450357046041,"Lori Alexander","CAD"
"5463650946",-3.03,1450363243996,"Subway","CAW"
"5463650946",-13.03,1450311973318,"Lush","CAW"
"19007985",-7.67,1450310102637,"Transfer from Current Account to Savings","SAW"
"5463650946",7.67,1450342072372,"Transfer from Current Account to Savings","SAW"
"5463650946",-15.47,1450433852104,"Sky Digital","D/D"
"5463650946",3.56,1450408980283,"Denise Patterson","CAD"
"5463650946",9.3,1450370539168,"Interest","CAD"
"5463650946",-4.85,1450392102081,"Payment received thank you","CCD"
"4823648194274804",4.85,1450382790140,"Payment received thank you","CCD"
"19007985",-16.43,1450547196157,"Transfer from Current Account to Savings","SAW"
"5463650946",16.43,1450542879675,"Transfer from Current Account to Savings","SAW"
"5463650946",-4.5,1450659423137,"Thames Water","D/D"
"5463650946",-19.32,1450633862286,"Primark","CAW"
"5463650946",-0.01,1450650767192,"Primark","CAW"
"4823648194274804",-4.92,1450697561584,"Save the Children","CCW"
"5463650946",-3.25,1450787031629,"Bodyshop","CAW"
"5463650946",7.22,1450795388348,"Alan Scott","CAD"
"5463650946",-400,1450881030742,"Rent","D/D"
"5463650946",18.32,1451031129843,"Denise Patterson","CAD"
"19007985",-39.05,1451033443790,"Transfer from Current Account to Savings","SAW"
"5463650946",39.05,1451031740257,"Transfer from Current Account to Savings","SAW"
"5463650946",2000,1451059415584,"Salary BACS Payment","BAC"
"5463650946",1.04,1451141231069,"Nicole Bailey","CAD"
"5463650946",-20.03,1451082351065,"Odeon Cinemas","CAW"
"5463650946",10.02,1451071293922,"Interest","CAD"
"5463650946",-20.2,1451112081370,"Supercuts","CAW"
"5463650946",-9.74,1451104096036,"Sports Direct","CAW"
"4823648194274804",-26,1451078727605,"Subway","CCW"
"5463650946",-23.66,1451179022707,"Superdrug","CAW"
"5463650946",-1.94,1451154960884,"MegaBus","CAW"
"5463650946",-18.25,1451167387457,"Lidl","CAW"
"5463650946",-10.16,1451201851620,"Primark","CAW"
"5463650946",-11.39,1451194592227,"Sports Direct","CAW"
"5463650946",4.35,1451186978461,"Denise Patterson","CAD"
"5463650946",-14.41,1451231796918,"Lidl","CAW"
"5463650946",-24.53,1451284954285,"Subway","CAW"
"5463650946",-10.65,1451284526192,"Groupon","CAW"
"19007985",-15.08,1451253237597,"Transfer from Current Account to Savings","SAW"
"5463650946",15.08,1451250780533,"Transfer from Current Account to Savings","SAW"
"5463650946",-3.44,1451334928384,"Save the Children","CAW"
"5463650946",-25.98,1451375657709,"Bodyshop","CAW"
"5463650946",-1.15,1451342881512,"MegaBus","CAW"
"5463650946",-12.58,1451380815996,"Primark","CAW"
"5463650946",-1.2,1451350609662,"Odeon Cinemas","CAW"
"5463650946",-4.99,1451391363097,"WWF","CAW"
"5463650946",-31.92,1451350230121,"Lidl","CAW"
"5463650946",-0.01,1451370016673,"McColls","CAW"
"5463650946",-8.21,1451349460995,"Matalan","CAW"
"5463650946",-6.51,1451320561674,"Sports Direct","CAW"
"5463650946",-5.27,1451403246165,"Barclaycard","CAW"
"5463650946",-0.01,1451414893942,"MegaBus","CAW"
"19007985",-2.44,1451421810180,"Transfer from Current Account to Savings","SAW"
"5463650946",2.44,1451482716268,"Transfer from Current Account to Savings","SAW"
"5463650946",-7.54,1451501739744,"Arriva Wales","CAW"
"5463650946",-15.57,1451523019396,"Lidl","CAW"
"5463650946",-20.92,1451515355575,"Groupon","CAW"
"5463650946",2.25,1451514465073,"Alan Scott","CAD"
"5463650946",-7.49,1451521797119,"Odeon Cinemas","CAW"
"5463650946",-7.3,1451510844549,"WWF","CAW"
"19007985",-7,1451564278071,"Transfer from Current Account to Savings","SAW"
"5463650946",7,1451540445772,"Transfer from Current Account to Savings","SAW"
"5463650946",-4.42,1451585887582,"Spotify","CAW"
"5463650946",-7.65,1451657560380,"Spotify","CAW"
"5463650946",-0.01,1451636587254,"Subway","CAW"
"5463650946",-3.83,1451592500396,"Oxfam","CAW"
"5463650946",-24.86,1451659741192,"Subway","CAW"
"5463650946",-18.92,1451728255252,"Superdrug","CAW"
"5463650946",-0.01,1451679876502,"Subway","CAW"
"5463650946",-19.07,1451724795292,"Subway","CAW"
"5463650946",4.16,1451727537711,"Alan Scott","CAD"
"5463650946",-7.66,1451711607239,"Barclaycard","CAW"
"5463650946",-4.62,1451777765679,"American Express","CAW"
"5463650946",-92.47,1451810685355,"Payment received thank you","CCD"
"4823648194274804",92.47,1451826085762,"Payment received thank you","CCD"
"4823648194274804",-2.03,1451799236381,"Arriva Wales","CCW"
"5463650946",-9.61,1451916815935,"Matalan","CAW"
"5463650946",-0.01,1451851542331,"Primark","CAW"
"5463650946",-13.96,1451904089227,"WWF","CAW"
"5463650946",-41.7,1451902625911,"Payment received thank you","CCD"
"4823648194274804",41.7,1451881532903,"Payment received thank you","CCD"
"4823648194274804",-0.01,1451875990121,"Barclaycard","CCW"
"5463650946",-21.52,1451957816817,"Odeon Cinemas","CAW"
"5463650946",-4.73,1451982046736,"Barclaycard","CAW"
"5463650946",4.58,1451944844167,"Interest","CAD"
"5463650946",1.67,1451928287040,"Alan Scott","CAD"
"5463650946",-7.02,1451947014747,"WWF","CAW"
"5463650946",-9.66,1451955571741,"Supercuts","CAW"
"4823648194274804",-0.01,1451939594080,"Oxfam","CCW"
"4823648194274804",-3.79,1451949830957,"Wonga","CCW"
"4823648194274804",-1.59,1451930362450,"McColls","CCW"
"5463650946",-1.73,1452010570955,"Subway","CAW"
"5463650946",-7.67,1452055998128,"Oxfam","CAW"
"5463650946",-18.59,1452013742236,"Lidl","CAW"
"5463650946",-24.81,1452067658104,"McColls","CAW"
"5463650946",-9.42,1452008238849,"MegaBus","CAW"
"5463650946",-9.17,1452029055537,"Hitachi Personal Finance","CAW"
"4823648194274804",-36.97,1452059120484,"Supercuts","CCW"
"5463650946",-22.91,1452130027988,"Lidl","CAW"
"5463650946",-2.75,1452120834334,"Oxfam","CAW"
"5463650946",-6.6,1452130545871,"Subway","CAW"
"5463650946",-2.84,1452217015506,"Groupon","CAW"
"5463650946",-6.23,1452233404855,"Barclaycard","CAW"
"5463650946",-1.95,1452243141593,"RSPCA","CAW"
"4823648194274804",-17.59,1452228308371,"Groupon","CCW"
"5463650946",-21.14,1452316875638,"Lidl","CAW"
"5463650946",-0.01,1452278614088,"Bodyshop","CAW"
"5463650946",-29.86,1452279811073,"Supercuts","CAW"
"5463650946",-0.01,1452277573838,"National Express","CAW"
"5463650946",-8.63,1452352407937,"Primark","CAW"
"4823648194274804",-7.73,1452289787230,"MegaBus","CCW"
"5463650946",4.88,1452518195095,"Denise Patterson","CAD"
"4823648194274804",-18.78,1452473429681,"McColls","CCW"
"5463650946",-1.87,1452570676312,"RSPCA","CAW"
"5463650946",-29.99,1452538604188,"Lush","CAW"
"5463650946",-8.02,1452564510739,"Save the Children","CAW"
"5463650946",-8.13,1452600105382,"Oxfam","CAW"
"5463650946",-21.16,1452663140966,"McColls","CAW"
"5463650946",-0.01,1452619549756,"WWF","CAW"
"5463650946",-7.78,1452698342063,"Arriva Wales","CAW"
"5463650946",-18.17,1452650401322,"Groupon","CAW"
"5463650946",-0.01,1452618973200,"Matalan","CAW"
"5463650946",18.48,1452847976501,"Lori Alexander","CAD"
"5463650946",-15.45,1452847072613,"Lidl","CAW"
"5463650946",-17.04,1452949140060,"Subway","CAW"
"5463650946",1.87,1452913562888,"Denise Patterson","CAD"
"5463650946",-10.21,1452905396047,"Lidl","CAW"
"5463650946",-15.47,1453047970965,"Sky Digital","D/D"
"5463650946",1.84,1453125320475,"Denise Patterson","CAD"
"5463650946",-4.5,1453311543069,"Thames Water","D/D"
"5463650946",6.07,1453339215877,"Nicole Bailey","CAD"
"5463650946",5.12,1453365254478,"Lori Alexander","CAD"
"5463650946",-400,1453479179073,"Rent","D/D"
"5463650946",1.22,1453531594734,"Alan Scott","CAD"
"5463650946",0.35,1453617209815,"Brenda Ward","CAD"
"19007985",-40.52,1453591718167,"Transfer from Current Account to Savings","SAW"
"5463650946",40.52,1453624588065,"Transfer from Current Account to Savings","SAW"
"19007985",-19.97,1453671733121,"Transfer from Current Account to Savings","SAW"
"5463650946",19.97,1453686507835,"Transfer from Current Account to Savings","SAW"
"5463650946",2000,1453802628118,"Salary BACS Payment","BAC"
"5463650946",-3.22,1453741642758,"National Express","CAW"
"5463650946",-18.48,1453818347541,"Subway","CAW"
"5463650946",-15.52,1453785443127,"McColls","CAW"
"5463650946",2.11,1453802423323,"Alan Scott","CAD"
"5463650946",-11.31,1453756886464,"Groupon","CAW"
"5463650946",-0.39,1453739007559,"Subway","CAW"
"5463650946",-17.66,1453814335607,"Sports Direct","CAW"
"5463650946",-0.01,1453822112197,"Shelter","CAW"
"5463650946",-16.17,1453744922848,"McColls","CAW"
"5463650946",-2.04,1453789738870,"Bodyshop","CAW"
"5463650946",6.59,1453782237996,"Brenda Ward","CAD"
"19007985",-9.61,1453782952582,"Transfer from Current Account to Savings","SAW"
"5463650946",9.61,1453786379243,"Transfer from Current Account to Savings","SAW"
"5463650946",-0.01,1453871344642,"Supercuts","CAW"
"5463650946",-25.41,1453849386823,"Sports Direct","CAW"
"5463650946",-7.33,1453860947143,"American Express","CAW"
"5463650946",-36.39,1453858623823,"Payment received thank you","CCD"
"4823648194274804",36.39,1453869859032,"Payment received thank you","CCD"
"5463650946",6.28,1453978566090,"Lori Alexander","CAD"
"5463650946",-4.87,1453920253767,"National Express","CAW"
"5463650946",-0.01,1453916679832,"WWF","CAW"
"4823648194274804",-17.2,1453924154134,"Matalan","CCW"
"5463650946",-9.5,1454001960151,"Subway","CAW"
"5463650946",-37.48,1454024854971,"Subway","CAW"
"5463650946",5.34,1454077502430,"Denise Patterson","CAD"
"5463650946",-5.81,1454058446928,"American Express","CAW"
"5463650946",-23.32,1454012647996,"Matalan","CAW"
"5463650946",-4.12,1454001983578,"Shelter","CAW"
"5463650946",-0.05,1454081503513,"Oxfam","CAW"
"5463650946",-0.01,1454048871176,"Odeon Cinemas","CAW"
"4823648194274804",-3.01,1454055346236,"Primark","CCW"
"4823648194274804",-3.94,1454050098908,"Subway","CCW"
"5463650946",0.12,1454116635052,"Alan Scott","CAD"
"5463650946",-21.05,1454157485910,"McColls","CAW"
"5463650946",-15.03,1454165200302,"Superdrug","CAW"
"5463650946",-24.12,1454147234948,"McColls","CAW"
"5463650946",-7.51,1454128444074,"Save the Children","CAW"
"5463650946",-17.02,1454085278165,"Superdrug","CAW"
"5463650946",-27.61,1454096336942,"Matalan","CAW"
"5463650946",-19.91,1454109576076,"Primark","CAW"
"5463650946",-31.8,1454092236727,"McColls","CAW"
"5463650946",6.53,1454177696660,"Interest","CAD"
"5463650946",-3.03,1454229791488,"Save the Children","CAW"
"5463650946",-23.29,1454185689646,"Subway","CAW"
"5463650946",-15.16,1454168265893,"McColls","CAW"
"5463650946",-42.9,1454174256550,"Odeon Cinemas","CAW"
"5463650946",-18.29,1454226903230,"Bodyshop","CAW"
"5463650946",-26.71,1454170780677,"Spotify","CAW"
"5463650946",-24.44,1454215911615,"Subway","CAW"
"5463650946",-15.83,1454178237579,"McColls","CAW"
"5463650946",-17,1454178631314,"Subway","CAW"
"5463650946",-2.99,1454256363830,"Lidl","CAW"
"5463650946",-14.16,1454302021849,"Hitachi Personal Finance","CAW"
"5463650946",-14.49,1454288194687,"Subway","CAW"
"5463650946",-35.42,1454284864518,"Subway","CAW"
"5463650946",-7.23,1454330878690,"Sports Direct","CAW"
"5463650946",-0.01,1454285380263,"RSPCA","CAW"
"5463650946",-1.82,1454260746535,"National Express","CAW"
"5463650946",-9.37,1454292387531,"Subway","CAW"
"5463650946",7.14,1454316192708,"Brenda Ward","CAD"
"5463650946",-9.24,1454277311939,"RSPCA","CAW"
"5463650946",-6.88,1454321995628,"Matalan","CAW"
"5463650946",-9.32,1454314032356,"Sports Direct","CAW"
"5463650946",-7.58,1454265806306,"Payment received thank you","CCD"
"4823648194274804",7.58,1454293462339,"Payment received thank you","CCD"
"5463650946",-154.3,1454324587360,"Payment received thank you","CCD"
"4823648194274804",154.3,1454254529410,"Payment received thank you","CCD"
"5463650946",-14.78,1454359839782,"Primark","CAW"
"5463650946",6.23,1454426936410,"Brenda Ward","CAD"
"5463650946",-17.27,1454359166485,"Groupon","CAW"
"5463650946",-7.93,1454369137451,"Groupon","CAW"
"5463650946",-8.85,1454369344167,"RSPCA","CAW"
"4823648194274804",-5.25,1454350587104,"Barclaycard","CCW"
"19007985",-4.7,1454362014556,"Transfer from Current Account to Savings","SAW"
"5463650946",4.7,1454396216770,"Transfer from Current Account to Savings","SAW"
"4823648194274804",-0.09,1454480153181,"American Express","CCW"
"4823648194274804",-11.4,1454551493950,"Subway","CCW"
"5463650946",-10.77,1454663180460,"Save the Children","CAW"
"5463650946",-3.72,1454665143802,"MegaBus","CAW"
"19007985",-9.23,1454621667799,"Transfer from Current Account to Savings","SAW"
"5463650946",9.23,1454607621656,"Transfer from Current Account to Savings","SAW"
"5463650946",-13.92,1454765810177,"Subway","CAW"
"4823648194274804",-6.59,1454715285520,"Arriva Wales","CCW"
"5463650946",-75.91,1454712964086,"Payment received thank you","CCD"
"4823648194274804",75.91,1454727402926,"Payment received thank you","CCD"
"4823648194274804",-14.91,1454705702059,"Bodyshop","CCW"
"4823648194274804",-14.35,1454743826814,"McColls","CCW"
"5463650946",-8.89,1454814306428,"Lidl","CAW"
"5463650946",-7.53,1454858661125,"McColls","CAW"
"5463650946",-1.67,1454788435355,"MegaBus","CAW"
"5463650946",0.25,1454792650779,"Brenda Ward","CAD"
"5463650946",-16.19,1454787595253,"Bodyshop","CAW"
"4823648194274804",-17.7,1454786071562,"Lush","CCW"
"19007985",-14.54,1454783347102,"Transfer from Current Account to Savings","SAW"
"5463650946",14.54,1454780035201,"Transfer from Current Account to Savings","SAW"
"5463650946",-7.14,1454920386004,"Matalan","CAW"
"5463650946",-7.6,1454880530160,"Subway","CAW"
"5463650946",-14.17,1454876452691,"MegaBus","CAW"
"5463650946",-24.41,1454894758415,"McColls","CAW"
"5463650946",-8.07,1454924687397,"Cancer Research","CAW"
"4823648194274804",-7.22,1455120648168,"Wonga","CCW"
"5463650946",-15.94,1455306650493,"Lidl","CAW"
"19007985",-4.67,1455359186937,"Transfer from Current Account to Savings","SAW"
"5463650946",4.67,1455347344362,"Transfer from Current Account to Savings","SAW"
"5463650946",0.83,1455392766874,"Brenda Ward","CAD"
"5463650946",-26.98,1455478774085,"Subway","CAW"
"4823648194274804",-33.03,1455468644238,"Lidl","CCW"
"4823648194274804",-5.35,1455489761081,"MegaBus","CCW"
"5463650946",-8.28,1455714639724,"Superdrug","CAW"
"5463650946",0.05,1455667590609,"Brenda Ward","CAD"
"5463650946",-3.31,1455700030182,"WWF","CAW"
"5463650946",-15.47,1455794697324,"Sky Digital","D/D"
"4823648194274804",-26.91,1455742482391,"Groupon","CCW"
"4823648194274804",-0.01,1455749299017,"Arriva Wales","CCW"
"5463650946",12.88,1455832851849,"Alan Scott","CAD"
"4823648194274804",-5,1455843743923,"Shelter","CCW"
"5463650946",-4.5,1456061727360,"Thames Water","D/D"
"5463650946",-400,1456219840218,"Rent","D/D"
"19007985",-1.8400000000000336,1456349380241,"Transfer from Current Account to Savings","SAW"
"5463650946",1.8400000000000336,1456384682095,"Transfer from Current Account to Savings","SAW"
"5463650946",2000,1456472741184,"Salary BACS Payment","BAC"
"5463650946",-9.85,1456423721308,"Primark","CAW"
"5463650946",-31.87,1456459466617,"Lidl","CAW"
"5463650946",-22.57,1456422957594,"Subway","CAW"
"5463650946",-17.95,1456461726278,"Spotify","CAW"
"5463650946",-24.62,1456496216673,"Groupon","CAW"
"5463650946",-0.01,1456416080986,"Lidl","CAW"
"5463650946",3.42,1456448806529,"Alan Scott","CAD"
"5463650946",-28.28,1456470288741,"McColls","CAW"
"5463650946",-3.32,1456486203872,"Primark","CAW"
"5463650946",-22.97,1456417455543,"Subway","CAW"
"5463650946",-0.43,1456451720906,"Groupon","CAW"
"5463650946",-10.81,1456421327686,"Save the Children","CAW"
"5463650946",-16.25,1456477888481,"Lidl","CAW"
"5463650946",6.93,1456436055094,"Nicole Bailey","CAD"
"5463650946",-7.96,1456486199744,"Arriva Wales","CAW"
"19007985",0,1456465449074,"Transfer from Current Account to Savings","SAW"
"5463650946",0,1456457931797,"Transfer from Current Account to Savings","SAW"
"5463650946",-0.01,1456521071032,"Hitachi Personal Finance","CAW"
"5463650946",-0.01,1456549416662,"Save the Children","CAW"
"5463650946",-4.91,1456509620158,"WWF","CAW"
"5463650946",-8.31,1456575662531,"Lidl","CAW"
"5463650946",-13.73,1456526969671,"Wonga","CAW"
"5463650946",-9.84,1456523712660,"Barclaycard","CAW"
"5463650946",-39.54,1456567815671,"Sports Direct","CAW"
"5463650946",-7.35,1456663607123,"Primark","CAW"
"5463650946",-15.16,1456594971687,"RSPCA","CAW"
"5463650946",-16.01,1456606434790,"McColls","CAW"
"5463650946",-42.55,1456643899213,"Payment received thank you","CCD"
"4823648194274804",42.55,1456600655241,"Payment received thank you","CCD"
"4823648194274804",-13.42,1456590715675,"Shelter","CCW"
"4823648194274804",-27.15,1456620291976,"Subway","CCW"
"5463650946",-7.03,1456733452226,"MegaBus","CAW"
"5463650946",-5.78,1456689768716,"MegaBus","CAW"
"5463650946",-2.56,1456756424990,"Barclaycard","CAW"
"5463650946",-32.11,1456755928462,"Subway","CAW"
"5463650946",-21.12,1456674413927,"Subway","CAW"
"5463650946",1.79,1456700861816,"Nicole Bailey","CAD"
"5463650946",-3.52,1456723077418,"McColls","CAW"
"5463650946",-75.87,1456733530973,"Payment received thank you","CCD"
"4823648194274804",75.87,1456733990138,"Payment received thank you","CCD"
"4823648194274804",-13.95,1456827829015,"Arriva Wales","CCW"
"5463650946",-0.51,1456862207507,"Subway","CAW"
"4823648194274804",-5.8,1456881714778,"Save the Children","CCW"
"5463650946",6.84,1456958331275,"Brenda Ward","CAD"
"4823648194274804",-18.92,1456976624963,"Bodyshop","CCW"
"5463650946",-5.26,1457053758404,"McColls","CAW"
"5463650946",-0.07,1457067690431,"Hitachi Personal Finance","CAW"
"5463650946",-19.17,1457052767340,"Matalan","CAW"
"5463650946",4.98,1457076592936,"Nicole Bailey","CAD"
"5463650946",-33.48,1457033783287,"Bodyshop","CAW"
"5463650946",-11.67,1457095240570,"Lidl","CAW"
"5463650946",-28.99,1457094981493,"Subway","CAW"
"5463650946",-0.01,1457080804604,"Groupon","CAW"
"5463650946",-13.07,1457063095294,"Supercuts","CAW"
"5463650946",-23.42,1457106461776,"Lush","CAW"
"5463650946",-6.05,1457173029606,"Subway","CAW"
"5463650946",-11.28,1457160884479,"Lidl","CAW"
"5463650946",-23.39,1457205525423,"Supercuts","CAW"
"5463650946",-25.44,1457224212844,"Superdrug","CAW"
"5463650946",-29.96,1457263242621,"Superdrug","CAW"
"5463650946",-14.66,1457213216599,"Matalan","CAW"
"5463650946",-4.28,1457253264647,"WWF","CAW"
"5463650946",-15.63,1457252713604,"Superdrug","CAW"
"5463650946",-19.76,1457238325238,"Supercuts","CAW"
"5463650946",-160.01,1457199387276,"Payment received thank you","CCD"
"4823648194274804",160.01,1457209682537,"Payment received thank you","CCD"
"4823648194274804",-5.53,1457247569656,"Shelter","CCW"
"5463650946",-11.75,1457305551234,"American Express","CAW"
"5463650946",-2.09,1457289865222,"Bodyshop","CAW"
"5463650946",-0.01,1457332876327,"Oxfam","CAW"
"5463650946",-22.31,1457291549427,"Lidl","CAW"
"5463650946",-3.82,1457307125935,"McColls","CAW"
