"account","amount","date","description","type"
"4538439729",-27.46,1448806965872,"Subway","CAW"
"4538439729",-4.6,1448731804596,"Shelter","CAW"
"4538439729",-5.11,1448726837012,"Lush","CAW"
"4538439729",-21.62,1448811222343,"Lidl","CAW"
"4867047941437964",-34.41,1448759307813,"Matalan","CCW"
"4538439729",-290.21,1448767883661,"Payment received thank you","CCD"
"4867047941437964",290.21,1448793405861,"Payment received thank you","CCD"
"4538439729",-8.97,1448845801660,"GWR","CAW"
"4538439729",1.6,1448813993983,"Lori Alexander","CAD"
"4867047941437964",-19.21,1448835812415,"GWR","CCW"
"4538439729",-112.35,1448851769178,"Payment received thank you","CCD"
"4867047941437964",112.35,1448823611254,"Payment received thank you","CCD"
"4538439729",-8.94,1448941411180,"Cancer Research","CAW"
"4538439729",-11.09,1448922979630,"Sports Direct","CAW"
"4538439729",-16.13,1448916655583,"Primark","CAW"
"4867047941437964",-0.01,1448903514072,"Save the Children","CCW"
"4867047941437964",-9.22,1448970603023,"Sports Direct","CCW"
"4867047941437964",-10.73,1448958408470,"Superdrug","CCW"
"4538439729",-8.52,1449069950181,"Spotify","CAW"
"4867047941437964",-33.27,1449031156820,"Spotify","CCW"
"4867047941437964",-22.23,1449009408417,"Groupon","CCW"
"4867047941437964",-21.09,1449059541620,"Uber","CCW"
"4867047941437964",-22.25,1449018432026,"Groupon","CCW"
"4538439729",-11.07,1449135594004,"Thames Water","D/D"
"4538439729",-14.03,1449094947098,"Sports Direct","CAW"
"4538439729",-20.62,1449125281261,"Supercuts","CAW"
"4867047941437964",-12.26,1449123422580,"Hitachi Personal Finance","CCW"
"4538439729",-16.41,1449162948926,"Lidl","CAW"
"4538439729",-15.36,1449166771502,"Lush","CAW"
"4867047941437964",-7.45,1449173199097,"Cancer Research","CCW"
"4538439729",-51.89,1449231866837,"Payment received thank you","CCD"
"4867047941437964",51.89,1449229560954,"Payment received thank you","CCD"
"4867047941437964",-32.72,1449225180345,"Bodyshop","CCW"
"4538439729",-6.88,1449263529772,"Spotify","CAW"
"4867047941437964",-15.6,1449245964103,"McColls","CCW"
"4867047941437964",-8.01,1449318760078,"Uber","CCW"
"4867047941437964",-9.93,1449322821166,"Lidl","CCW"
"4538439729",-41.7,1449249075674,"Payment received thank you","CCD"
"4867047941437964",41.7,1449286816960,"Payment received thank you","CCD"
"42472927",8.25,1449306630557,"Transfer from Savings to Current Account","SAD"
"4538439729",-8.25,1449255034748,"Transfer from Savings to Current Account","SAD"
"4538439729",-11.15,1449378589888,"Superdrug","CAW"
"4538439729",-8.01,1449357182503,"Cancer Research","CAW"
"4538439729",1.91,1449390709541,"Lori Alexander","CAD"
"4867047941437964",-20.23,1449391463657,"Sports Direct","CCW"
"4867047941437964",-14.08,1449396687764,"Uber","CCW"
"4867047941437964",-0.01,1449392083961,"Barclaycard","CCW"
"4538439729",-22.02,1449465075835,"Lidl","CAW"
"4538439729",-3.22,1449425504631,"American Express","CAW"
"4538439729",-18.54,1449423741004,"GWR","CAW"
"4538439729",-6.7,1449430946491,"Save the Children","CAW"
"4867047941437964",-9.89,1449421513629,"Lush","CCW"
"4538439729",-71.04,1449428848780,"Payment received thank you","CCD"
"4867047941437964",71.04,1449469302812,"Payment received thank you","CCD"
"4538439729",-17,1449554394824,"Lush","CAW"
"4538439729",-14.34,1449646892697,"Groupon","CAW"
"4867047941437964",-0.01,1449655552525,"Primark","CCW"
"4538439729",-4.17,1449662849500,"Payment received thank you","CCD"
"4867047941437964",4.17,1449668925845,"Payment received thank you","CCD"
"4867047941437964",-19.3,1449627139575,"Uber","CCW"
"4867047941437964",-10.02,1449599786394,"Barclaycard","CCW"
"4538439729",-15.44,1449755394136,"Uber","CAW"
"4538439729",-55.57,1449706579947,"Payment received thank you","CCD"
"4867047941437964",55.57,1449718558495,"Payment received thank you","CCD"
"4538439729",-236.15,1449722991059,"Payment received thank you","CCD"
"4867047941437964",236.15,1449711246769,"Payment received thank you","CCD"
"4867047941437964",-6.59,1449682160710,"Cancer Research","CCW"
"4867047941437964",-12.13,1449758846633,"Bodyshop","CCW"
"4867047941437964",-21.42,1449793262737,"Primark","CCW"
"4867047941437964",-0.01,1449775247406,"Cancer Research","CCW"
"4867047941437964",-29.74,1449845896561,"Primark","CCW"
"4867047941437964",-30.37,1449830941539,"Odeon Cinemas","CCW"
"4867047941437964",-4.82,1449785952582,"WWF","CCW"
"42472927",0.75,1449788682672,"Transfer from Savings to Current Account","SAD"
"4538439729",-0.75,1449823788211,"Transfer from Savings to Current Account","SAD"
"42472927",-37.07,1449837249280,"Transfer from Current Account to Savings","SAW"
"4538439729",37.07,1449847781141,"Transfer from Current Account to Savings","SAW"
"4538439729",-3.77,1449891577050,"Barclaycard","CAW"
"4538439729",-3.23,1449856937104,"Oxfam","CAW"
"4867047941437964",-13.11,1449899636128,"Uber","CCW"
"4867047941437964",-11.16,1449883701119,"GWR","CCW"
"4867047941437964",-12.73,1449886627736,"GWR","CCW"
"4538439729",-9.54,1449972114789,"Groupon","CAW"
"4538439729",3.34,1449988285629,"Interest","CAD"
"4538439729",-34.12,1450077160631,"Sky Digital","D/D"
"4867047941437964",-5.89,1450041146067,"Primark","CCW"
"4867047941437964",-18.17,1450033912307,"Superdrug","CCW"
"4867047941437964",-5.27,1450027643265,"Hitachi Personal Finance","CCW"
"4867047941437964",-9.21,1450175853134,"Save the Children","CCW"
"42472927",-2.09,1450137612849,"Transfer from Current Account to Savings","SAW"
"4538439729",2.09,1450176711632,"Transfer from Current Account to Savings","SAW"
"4538439729",-16.61,1450203893495,"NBS Personal Loan","D/D"
"4867047941437964",-17.56,1450196037718,"National Rail","CCW"
"42472927",-19.54,1450297574539,"Transfer from Current Account to Savings","SAW"
"4538439729",19.54,1450331762670,"Transfer from Current Account to Savings","SAW"
"4867047941437964",-25.21,1450440210049,"Bodyshop","CCW"
"4867047941437964",-5.05,1450423580922,"Save the Children","CCW"
"4867047941437964",-18.18,1450449104753,"Bodyshop","CCW"
"4867047941437964",-19.45,1450383539451,"Groupon","CCW"
"4538439729",-540,1450512464691,"Rent","D/D"
"4867047941437964",-4.62,1450545677026,"Lidl","CCW"
"42472927",-2.52,1450567263793,"Transfer from Current Account to Savings","SAW"
"4538439729",2.52,1450622604227,"Transfer from Current Account to Savings","SAW"
"4538439729",13.15,1450648043317,"Denise Patterson","CAD"
"42472927",-0.69,1450700770635,"Transfer from Current Account to Savings","SAW"
"4538439729",0.69,1450675989376,"Transfer from Current Account to Savings","SAW"
"4867047941437964",-12.28,1450781886526,"Barclaycard","CCW"
"4867047941437964",-19.94,1451013275896,"Matalan","CCW"
"4867047941437964",-5.44,1451050231255,"Subway","CCW"
"4867047941437964",-13.2,1451000398611,"National Rail","CCW"
"42472927",-0.18,1451001921458,"Transfer from Current Account to Savings","SAW"
"4538439729",0.18,1451005659327,"Transfer from Current Account to Savings","SAW"
"4538439729",1800,1451105786142,"Salary BACS Payment","BAC"
"4538439729",-16.22,1451085768456,"GWR","CAW"
"4538439729",-26.9,1451202916197,"Subway","CAW"
"4538439729",-9.03,1451192329194,"Uber","CAW"
"4538439729",-14.07,1451197300416,"Matalan","CAW"
"42472927",-8.16,1451150512676,"Transfer from Current Account to Savings","SAW"
"4538439729",8.16,1451167917307,"Transfer from Current Account to Savings","SAW"
"4538439729",-9.25,1451302172874,"Groupon","CAW"
"4867047941437964",-20.34,1451313666009,"National Rail","CCW"
"4538439729",-84.57,1451279579201,"Payment received thank you","CCD"
"4867047941437964",84.57,1451275539002,"Payment received thank you","CCD"
"4867047941437964",-10.79,1451254066238,"Odeon Cinemas","CCW"
"4867047941437964",-2.96,1451299877163,"Matalan","CCW"
"4867047941437964",-0.01,1451242421627,"Primark","CCW"
"4867047941437964",-17.81,1451286739140,"Uber","CCW"
"4538439729",-72.77,1451245777420,"Payment received thank you","CCD"
"4867047941437964",72.77,1451286124996,"Payment received thank you","CCD"
"4538439729",-15.23,1451376513624,"Lush","CAW"
"4538439729",-6.84,1451346449083,"Barclaycard","CAW"
"4867047941437964",-20.46,1451419074345,"Superdrug","CCW"
"4538439729",-19.09,1451518580184,"National Rail","CAW"
"4867047941437964",-5.7,1451510435789,"Oxfam","CCW"
"42472927",-20.89,1451530393421,"Transfer from Current Account to Savings","SAW"
"4538439729",20.89,1451532939404,"Transfer from Current Account to Savings","SAW"
"4538439729",-11.09,1451630898977,"Barclaycard","CAW"
"4538439729",-17.41,1451578401216,"National Rail","CAW"
"4538439729",-4,1451579731097,"American Express","CAW"
"4867047941437964",-10.91,1451607306047,"RSPCA","CCW"
"4538439729",-0.01,1451721964619,"Groupon","CAW"
"4867047941437964",-7.52,1451683701853,"Superdrug","CCW"
"4867047941437964",-14.67,1451700321501,"Supercuts","CCW"
"4538439729",-11.07,1451799068062,"Thames Water","D/D"
"4538439729",-5.65,1451753292469,"Primark","CAW"
"4538439729",-4.53,1451753501758,"WWF","CAW"
"4538439729",-24.87,1451768051513,"Lush","CAW"
"4538439729",-15.24,1451779139232,"Lidl","CAW"
"4538439729",-22.53,1451868652062,"McColls","CAW"
"4538439729",-2.48,1451945493079,"RSPCA","CAW"
"4538439729",-23.52,1451978098831,"Groupon","CAW"
"4867047941437964",-26.69,1451937564728,"Supercuts","CCW"
"42472927",-12.239999999999995,1451988001908,"Transfer from Current Account to Savings","SAW"
"4538439729",12.239999999999995,1451968914662,"Transfer from Current Account to Savings","SAW"
"4538439729",-5.35,1452087705154,"Hitachi Personal Finance","CAW"
"4538439729",-0.24,1452054845163,"Cancer Research","CAW"
"4538439729",-22.35,1452081639558,"Groupon","CAW"
"4538439729",-15.64,1452063002593,"Sports Direct","CAW"
"4538439729",-12,1452040988284,"RSPCA","CAW"
"4538439729",-23.8,1452088303345,"Groupon","CAW"
"4538439729",-13.36,1452028848615,"Lidl","CAW"
"4538439729",-12.72,1452011723752,"Matalan","CAW"
"4538439729",-8.89,1452073152185,"Wonga","CAW"
"4538439729",-10.02,1452047896507,"Primark","CAW"
"4538439729",-0.52,1452059539203,"Hitachi Personal Finance","CAW"
"4538439729",-5.5,1452065709726,"Hitachi Personal Finance","CAW"
"4538439729",-12.44,1452042294034,"Bodyshop","CAW"
"4538439729",-17.72,1452013948796,"National Rail","CAW"
"4867047941437964",-45.62,1452020402192,"Subway","CCW"
"4538439729",-7.37,1452179221124,"Primark","CAW"
"4538439729",-13.95,1452166791049,"Sports Direct","CAW"
"4538439729",-13.53,1452156822877,"Subway","CAW"
"4538439729",-8.68,1452152372339,"Sports Direct","CAW"
"4538439729",-8.81,1452235723249,"Oxfam","CAW"
"4538439729",-45.02,1452218910075,"Payment received thank you","CCD"
"4867047941437964",45.02,1452205576996,"Payment received thank you","CCD"
"4867047941437964",-10.71,1452210383733,"Wonga","CCW"
"4538439729",5.93,1452337099978,"Lori Alexander","CAD"
"4538439729",-3.51,1452334528992,"Oxfam","CAW"
"4538439729",-25.64,1452269552754,"Groupon","CAW"
"4538439729",-17.03,1452306663216,"McColls","CAW"
"4538439729",-3.84,1452296013064,"Hitachi Personal Finance","CAW"
"4867047941437964",-15.6,1452306258721,"GWR","CCW"
"4538439729",-17.98,1452408342911,"Odeon Cinemas","CAW"
"4538439729",-25.24,1452419318366,"Matalan","CAW"
"4538439729",-20.71,1452399253733,"Uber","CAW"
"4538439729",-4.21,1452387249424,"Shelter","CAW"
"4538439729",-21.83,1452419328916,"Bodyshop","CAW"
"4538439729",-6.41,1452399867071,"Spotify","CAW"
"4538439729",-0.52,1452398083612,"Oxfam","CAW"
"4538439729",-0.82,1452366994608,"Oxfam","CAW"
"4538439729",-0.01,1452407917802,"McColls","CAW"
"4538439729",-5.33,1452417759210,"Cancer Research","CAW"
"4538439729",1.14,1452426996085,"Interest","CAD"
"4538439729",-20.88,1452392038062,"GWR","CAW"
"4538439729",-0.01,1452381486233,"Save the Children","CAW"
"4538439729",0.87,1452376120548,"Alan Scott","CAD"
"4538439729",-12.83,1452358816448,"Lush","CAW"
"4538439729",-0.01,1452496278162,"WWF","CAW"
"4538439729",1.24,1452585778928,"Nicole Bailey","CAD"
"4538439729",-1.36,1452610322797,"WWF","CAW"
"4538439729",6.39,1452574388708,"Alan Scott","CAD"
"4538439729",-21.91,1452602577123,"Lidl","CAW"
"4538439729",-17.35,1452545871210,"Hitachi Personal Finance","CAW"
"42472927",0,1452579838242,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1452528449092,"Transfer from Current Account to Savings","SAW"
"4538439729",-34.12,1452739465119,"Sky Digital","D/D"
"4538439729",12.4,1452740648082,"Brenda Ward","CAD"
"4538439729",4.03,1452710447418,"Alan Scott","CAD"
"4538439729",-16.61,1452957403502,"NBS Personal Loan","D/D"
"42472927",0,1453012217920,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1453015215475,"Transfer from Current Account to Savings","SAW"
"42472927",0,1453101709611,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1453064756917,"Transfer from Current Account to Savings","SAW"
"4538439729",-540,1453134875746,"Rent","D/D"
"4538439729",4.48,1453184382479,"Nicole Bailey","CAD"
"4538439729",9.52,1453216312269,"Lori Alexander","CAD"
"4538439729",1.19,1453139114690,"Interest","CAD"
"4538439729",0.54,1453180147630,"Brenda Ward","CAD"
"4538439729",2.9,1453280766511,"Interest","CAD"
"42472927",0,1453229973283,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1453301178562,"Transfer from Current Account to Savings","SAW"
"42472927",0,1453383935306,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1453378018389,"Transfer from Current Account to Savings","SAW"
"4538439729",0.78,1453415595724,"Alan Scott","CAD"
"42472927",0,1453471621388,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1453415405946,"Transfer from Current Account to Savings","SAW"
"42472927",0,1453612699285,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1453640654516,"Transfer from Current Account to Savings","SAW"
"4538439729",1800,1453756217620,"Salary BACS Payment","BAC"
"4538439729",-3.96,1453816090202,"Oxfam","CAW"
"4538439729",-7.77,1453782911409,"Save the Children","CAW"
"4538439729",-23.6,1453807862453,"Primark","CAW"
"4538439729",-16.85,1453845509106,"Uber","CAW"
"4538439729",-16.02,1453856467118,"Subway","CAW"
"4538439729",-1.62,1453913780899,"WWF","CAW"
"4538439729",-7.36,1453956082827,"Shelter","CAW"
"4538439729",-10.58,1453966670935,"Spotify","CAW"
"4538439729",-0.01,1453916783922,"Shelter","CAW"
"4538439729",-30.17,1454166926628,"Lush","CAW"
"4538439729",-17.05,1454181103294,"Lidl","CAW"
"4538439729",-21.1,1454206339276,"Odeon Cinemas","CAW"
"4538439729",-6.36,1454275611641,"Hitachi Personal Finance","CAW"
"4538439729",-16.89,1454302138097,"Primark","CAW"
"4538439729",-17.66,1454285208006,"Subway","CAW"
"4538439729",-9.66,1454316278061,"RSPCA","CAW"
"4538439729",-8.81,1454273836966,"Oxfam","CAW"
"4538439729",-22.32,1454326696623,"Matalan","CAW"
"4538439729",-105.99,1454256960577,"Payment received thank you","CCD"
"4867047941437964",105.99,1454325857137,"Payment received thank you","CCD"
"4538439729",-22.87,1454427004513,"Spotify","CAW"
"4538439729",-10.53,1454404814529,"National Rail","CAW"
"4538439729",-5.6,1454384927896,"Barclaycard","CAW"
"4538439729",7.44,1454410136659,"Denise Patterson","CAD"
"4538439729",-16.98,1454408978655,"Supercuts","CAW"
"4538439729",-11.07,1454473722165,"Thames Water","D/D"
"4538439729",-15.39,1454427749294,"American Express","CAW"
"4538439729",-18.91,1454488487078,"GWR","CAW"
"4538439729",-8.15,1454464134308,"Payment received thank you","CCD"
"4867047941437964",8.15,1454489913197,"Payment received thank you","CCD"
"4867047941437964",-21.6,1454444704027,"Spotify","CCW"
"4867047941437964",-3.4,1454469001551,"Oxfam","CCW"
"4867047941437964",-3.05,1454539746447,"Oxfam","CCW"
"4867047941437964",-4.21,1454569655985,"Matalan","CCW"
"42472927",1.78,1454544935271,"Transfer from Savings to Current Account","SAD"
"4538439729",-1.78,1454542630136,"Transfer from Savings to Current Account","SAD"
"4867047941437964",-9.96,1454651306946,"Cancer Research","CCW"
"4867047941437964",-27.57,1454605681325,"Superdrug","CCW"
"4867047941437964",-11.34,1454643644592,"American Express","CCW"
"4867047941437964",-6.66,1454628631513,"Lidl","CCW"
"4867047941437964",-7.05,1454689217287,"Supercuts","CCW"
"4867047941437964",-7.56,1454840878225,"GWR","CCW"
"4538439729",-18.16,1454901467265,"Wonga","CAW"
"4538439729",7.65,1454899362940,"Nicole Bailey","CAD"
"4867047941437964",-24.22,1454888427622,"Sports Direct","CCW"
"42472927",-1.78,1454901848036,"Transfer from Current Account to Savings","SAW"
"4538439729",1.78,1454926490478,"Transfer from Current Account to Savings","SAW"
"4538439729",2.9,1454962503671,"Lori Alexander","CAD"
"4538439729",-32.12,1454956414594,"Lidl","CAW"
"4538439729",-9.88,1455079082882,"Uber","CAW"
"4538439729",-13.97,1455047796413,"GWR","CAW"
"4538439729",-14.41,1455074942143,"National Rail","CAW"
"4538439729",-22.65,1455087255894,"Odeon Cinemas","CAW"
"4538439729",7.21,1455113764356,"Brenda Ward","CAD"
"4538439729",-1.8,1455055315592,"Hitachi Personal Finance","CAW"
"4538439729",-0.01,1455059859704,"WWF","CAW"
"4538439729",-12.89,1455108662547,"Hitachi Personal Finance","CAW"
"4538439729",-0.45,1455159205275,"Lush","CAW"
"4538439729",-4.45,1455174903048,"Groupon","CAW"
"4538439729",-0.35,1455135429896,"Matalan","CAW"
"4538439729",-19.34,1455277547380,"National Rail","CAW"
"4538439729",-5.55,1455243126544,"Oxfam","CAW"
"4538439729",-9.13,1455267314960,"Bodyshop","CAW"
"4538439729",4.65,1455220540518,"Brenda Ward","CAD"
"4538439729",-19.88,1455356883492,"Bodyshop","CAW"
"4538439729",-17.86,1455292019748,"Subway","CAW"
"4538439729",-20.27,1455355155436,"Uber","CAW"
"4538439729",-7.46,1455313685845,"Hitachi Personal Finance","CAW"
"4538439729",-5.13,1455347637709,"Save the Children","CAW"
"4867047941437964",-0.01,1455359071691,"Sports Direct","CCW"
"4867047941437964",-1,1455372853180,"Barclaycard","CCW"
"4538439729",-34.12,1455446235072,"Sky Digital","D/D"
"42472927",0,1455483145871,"Transfer from Savings to Current Account","SAD"
"4538439729",0,1455467048811,"Transfer from Savings to Current Account","SAD"
"4538439729",-16.61,1455633558522,"NBS Personal Loan","D/D"
"4538439729",3.11,1455579827661,"Lori Alexander","CAD"
"4538439729",3.11,1455673249117,"Denise Patterson","CAD"
"42472927",0,1455640739860,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1455676117568,"Transfer from Current Account to Savings","SAW"
"4538439729",-540,1455891190231,"Rent","D/D"
"4538439729",0.32,1455813878755,"Interest","CAD"
"4538439729",4,1455842482508,"Brenda Ward","CAD"
"42472927",0,1455859942447,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1455885271499,"Transfer from Current Account to Savings","SAW"
"4538439729",6.02,1455906177153,"Brenda Ward","CAD"
"42472927",0,1455945477189,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1455933606275,"Transfer from Current Account to Savings","SAW"
"4538439729",1800,1456439270252,"Salary BACS Payment","BAC"
"4538439729",-21.53,1456416570778,"Uber","CAW"
"4538439729",-17.07,1456453740924,"Uber","CAW"
"4538439729",-13.21,1456457040916,"GWR","CAW"
"4538439729",-1.25,1456487075361,"Cancer Research","CAW"
"42472927",0,1456455991830,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1456492542438,"Transfer from Current Account to Savings","SAW"
"4538439729",-3.51,1456551654167,"Barclaycard","CAW"
"4538439729",-10.9,1456528908917,"Matalan","CAW"
"4538439729",-13.25,1456566342899,"GWR","CAW"
"4538439729",-20.65,1456581209796,"Subway","CAW"
"4538439729",-18.8,1456553233393,"GWR","CAW"
"4538439729",-0.86,1456501817347,"Payment received thank you","CCD"
"4867047941437964",0.86,1456504211718,"Payment received thank you","CCD"
"4538439729",-108.12,1456533217676,"Payment received thank you","CCD"
"4867047941437964",108.12,1456505778869,"Payment received thank you","CCD"
"42472927",0,1456536726226,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1456550040814,"Transfer from Current Account to Savings","SAW"
"4538439729",-8.15,1456600472389,"Uber","CAW"
"4867047941437964",-29.05,1456620828618,"Odeon Cinemas","CCW"
"4867047941437964",-4.99,1456635218104,"GWR","CCW"
"4538439729",-5.99,1456675517166,"RSPCA","CAW"
"4867047941437964",-13.16,1456680032565,"Primark","CCW"
"4867047941437964",-2.96,1456719431093,"Spotify","CCW"
"4867047941437964",-7.59,1456677728076,"McColls","CCW"
"4538439729",-19.55,1456712265674,"Payment received thank you","CCD"
"4867047941437964",19.55,1456699652884,"Payment received thank you","CCD"
"4867047941437964",-0.01,1456814045627,"Barclaycard","CCW"
"4867047941437964",-18.45,1456796728105,"Uber","CCW"
"4538439729",-11.62,1456930818464,"Primark","CAW"
"4538439729",-11.07,1456973671253,"Thames Water","D/D"
"4538439729",-17.5,1456943817955,"National Rail","CAW"
"4538439729",-25.74,1456993786565,"National Rail","CAW"
"4538439729",-209.44,1457018143708,"Payment received thank you","CCD"
"4867047941437964",209.44,1456942719474,"Payment received thank you","CCD"
"4538439729",-18.67,1457078960949,"Uber","CAW"
"4867047941437964",-26.07,1457045958261,"Groupon","CCW"
"4538439729",-9.83,1457110653533,"American Express","CAW"
"4538439729",-13.33,1457185756854,"Sports Direct","CAW"
"4538439729",-9.45,1457174866060,"Bodyshop","CAW"
"4538439729",-2.79,1457135665484,"Oxfam","CAW"
"4867047941437964",-3.79,1457169780540,"Oxfam","CCW"
"4867047941437964",-0.5,1457125411041,"Sports Direct","CCW"
"4538439729",-15.28,1457203999741,"Lush","CAW"
"4867047941437964",-29.03,1457253004861,"Matalan","CCW"
"4867047941437964",-8.86,1457248482041,"Subway","CCW"
"42472927",0,1457263629743,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1457274713832,"Transfer from Current Account to Savings","SAW"
"4538439729",-12.51,1457306426214,"Save the Children","CAW"
"4538439729",-5.53,1457329457379,"WWF","CAW"
"4867047941437964",-3.9,1457310070325,"Hitachi Personal Finance","CCW"
"4538439729",-0.01,1457404889066,"Save the Children","CAW"
"4538439729",-6.21,1457414708118,"Sports Direct","CAW"
"4538439729",-0.01,1457391319620,"Groupon","CAW"
"4538439729",-16.44,1457400130098,"National Rail","CAW"
"4538439729",-4.92,1457372802183,"Lidl","CAW"
"4538439729",-8.31,1457398017134,"Uber","CAW"
"4538439729",-25.15,1457419872414,"Superdrug","CAW"
"4538439729",-20.92,1457399858060,"GWR","CAW"
"4538439729",9.44,1457385860981,"Interest","CAD"
"4538439729",-14.01,1457387938645,"Hitachi Personal Finance","CAW"
"4538439729",-112.27,1457432126770,"Payment received thank you","CCD"
"4867047941437964",112.27,1457442119952,"Payment received thank you","CCD"
"4538439729",-9.66,1457453605749,"American Express","CAW"
"4538439729",-4.37,1457509956340,"RSPCA","CAW"
"42472927",0,1457505305427,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1457507325792,"Transfer from Current Account to Savings","SAW"
"42472927",0,1457498218762,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1457505577641,"Transfer from Current Account to Savings","SAW"
"4538439729",-5.35,1457609750522,"Wonga","CAW"
"4538439729",1.02,1457594603768,"Lori Alexander","CAD"
"42472927",0,1457564129541,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1457579060720,"Transfer from Current Account to Savings","SAW"
"4538439729",1.22,1457788116073,"Lori Alexander","CAD"
"4538439729",-34.12,1457923745116,"Sky Digital","D/D"
"42472927",0,1457955891653,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1457922154290,"Transfer from Current Account to Savings","SAW"
"4867047941437964",-19.42,1457986087065,"Spotify","CCW"
"4538439729",-16.61,1458126140354,"NBS Personal Loan","D/D"
"4867047941437964",-10.4,1458059434614,"WWF","CCW"
"4538439729",0.99,1458167428919,"Alan Scott","CAD"
"4867047941437964",-4.61,1458146934703,"Matalan","CCW"
"4867047941437964",-19.08,1458199387328,"National Rail","CCW"
"4867047941437964",-4.06,1458203993061,"Spotify","CCW"
"42472927",0,1458144276648,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1458199246829,"Transfer from Current Account to Savings","SAW"
"4867047941437964",-10.21,1458280283074,"Lush","CCW"
"42472927",0,1458231830919,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1458235487367,"Transfer from Current Account to Savings","SAW"
"4538439729",-540,1458359803006,"Rent","D/D"
"4538439729",0.51,1458362624687,"Alan Scott","CAD"
"4538439729",2.23,1458345139248,"Interest","CAD"
"4867047941437964",-7.52,1458352517889,"Barclaycard","CCW"
"42472927",0,1458446034561,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1458442402322,"Transfer from Current Account to Savings","SAW"
"4538439729",1.91,1458598560727,"Denise Patterson","CAD"
"4538439729",3.01,1458574578818,"Lori Alexander","CAD"
"42472927",0,1458648038894,"Transfer from Current Account to Savings","SAW"
"4538439729",0,1458590518620,"Transfer from Current Account to Savings","SAW"
"4538439729",8.98,1458781905381,"Lori Alexander","CAD"
"4538439729",1800,1458976502317,"Salary BACS Payment","BAC"
"4538439729",-23.14,1458987022576,"Sports Direct","CAW"
"4538439729",-18.25,1458967607886,"Uber","CAW"
"4538439729",-15.24,1458996447758,"Uber","CAW"
"4538439729",-18.73,1458926315153,"GWR","CAW"
"4538439729",-4.39,1458989914794,"Oxfam","CAW"
"4538439729",-18.55,1459050832548,"Odeon Cinemas","CAW"
